2022-05-21,ETH-USD
05:06:45.858409Z,1963.06,1653109605.858409
05:06:52.212521Z,1962.78,1653109612.212521
05:06:57.995900Z,1962.77,1653109617.9959
05:07:04.828476Z,1962.78,1653109624.828476
05:07:09.019312Z,1962.89,1653109629.019312
05:07:13.552861Z,1962.89,1653109633.552861
05:07:18.514017Z,1963.19,1653109638.514017
05:07:24.734945Z,1963.19,1653109644.734945
05:07:26.991647Z,1962.89,1653109646.991647
05:07:34.129028Z,1962.88,1653109654.129028
05:07:37.037751Z,1962.89,1653109657.037751
05:07:43.781212Z,1962.89,1653109663.781212
05:07:46.900127Z,1962.86,1653109666.900127
05:07:49.855280Z,1962.83,1653109669.85528
05:08:00.757333Z,1962.39,1653109680.757333
05:08:02.925869Z,1962.2,1653109682.925869
05:08:10.705960Z,1962.24,1653109690.70596
05:08:13.411841Z,1962.21,1653109693.411841
05:08:20.069261Z,1962.22,1653109700.069261
05:08:24.751704Z,1962.16,1653109704.751704
05:08:30.496508Z,1962.17,1653109710.496508
05:08:32.824591Z,1962.11,1653109712.824591
05:08:40.808205Z,1961.75,1653109720.808205
05:08:44.782525Z,1961.51,1653109724.782525
05:08:48.680259Z,1960.96,1653109728.680259
05:08:54.055048Z,1960.7,1653109734.055048
05:09:00.838443Z,1960.89,1653109740.838443
05:09:04.521078Z,1960.66,1653109744.521078
05:09:14.978594Z,1960.63,1653109754.978594
05:09:19.735337Z,1960.68,1653109759.735337
05:09:26.129568Z,1960.59,1653109766.129568
05:09:36.126541Z,1960.42,1653109776.126541
05:09:39.581897Z,1960.29,1653109779.581897
05:09:44.590652Z,1960.01,1653109784.590652
05:09:50.588248Z,1959.84,1653109790.588248
05:09:55.522307Z,1959.44,1653109795.522307
05:09:58.383141Z,1959.62,1653109798.383141
05:10:06.289437Z,1959.71,1653109806.289437
05:10:11.185359Z,1962.22,1653109811.185359
05:10:16.621243Z,1963.96,1653109816.621243
05:10:21.442449Z,1963.95,1653109821.442449
05:10:24.723792Z,1964.15,1653109824.723792
05:10:31.361099Z,1964.09,1653109831.361099
05:10:35.077728Z,1964.13,1653109835.077728
05:10:41.058918Z,1964.57,1653109841.058918
05:10:44.138049Z,1964.99,1653109844.138049
05:10:50.687277Z,1964.85,1653109850.687277
05:10:55.226552Z,1964.92,1653109855.226552
05:11:00.901566Z,1965.46,1653109860.901566
05:11:05.788578Z,1967.02,1653109865.788578
05:11:10.985350Z,1967.16,1653109870.98535
05:11:15.915439Z,1967.33,1653109875.915439
05:11:21.679680Z,1967.33,1653109881.67968
05:11:24.069973Z,1967.42,1653109884.069973
05:11:29.005273Z,1966.31,1653109889.005273
05:11:35.648570Z,1966.09,1653109895.64857
05:11:41.672765Z,1966.15,1653109901.672765
05:11:44.716971Z,1967.69,1653109904.716971
05:11:51.875134Z,1966.9,1653109911.875134
05:11:55.614347Z,1966.88,1653109915.614347
05:12:00.877523Z,1967.01,1653109920.877523
05:12:05.899406Z,1966.98,1653109925.899406
05:12:11.806565Z,1965.71,1653109931.806565
05:12:15.473111Z,1966.38,1653109935.473111
05:12:21.540171Z,1966.06,1653109941.540171
05:12:25.696020Z,1965.7,1653109945.69602
05:12:31.471565Z,1965.91,1653109951.471565
05:12:41.008767Z,1965.61,1653109961.008767
05:12:44.743770Z,1965.66,1653109964.74377
05:12:51.616297Z,1965.21,1653109971.616297
05:12:56.501311Z,1965.41,1653109976.501311
05:13:01.606745Z,1965.36,1653109981.606745
05:13:07.065284Z,1964.73,1653109987.065284
05:13:11.854916Z,1965.21,1653109991.854916
05:13:15.891338Z,1965.35,1653109995.891338
05:13:20.956314Z,1965.15,1653110000.956314
05:13:25.367950Z,1965.18,1653110005.36795
05:13:31.476132Z,1964.94,1653110011.476132
05:13:37.390870Z,1965.09,1653110017.39087
05:13:39.649317Z,1965.4,1653110019.649317
05:13:45.621400Z,1965.2,1653110025.6214
05:13:51.604582Z,1965.18,1653110031.604582
05:13:56.907202Z,1965.18,1653110036.907202
05:14:01.755916Z,1965.07,1653110041.755916
05:14:07.612812Z,1965.18,1653110047.612812
05:14:12.127289Z,1965.07,1653110052.127289
05:14:17.832393Z,1964.81,1653110057.832393
05:14:21.088931Z,1964.44,1653110061.088931
05:14:27.589134Z,1964.51,1653110067.589134
05:14:31.710389Z,1964.68,1653110071.710389
05:14:36.896545Z,1964.65,1653110076.896545
05:14:41.492425Z,1965.1,1653110081.492425
05:14:47.544983Z,1965.07,1653110087.544983
05:14:51.579618Z,1965.33,1653110091.579618
05:14:57.770928Z,1965.15,1653110097.770928
05:15:01.720610Z,1964.74,1653110101.72061
05:15:05.896316Z,1966.22,1653110105.896316
05:15:11.548685Z,1966.45,1653110111.548685
05:15:18.291008Z,1964.33,1653110118.291008
05:15:22.941960Z,1964.88,1653110122.94196
05:15:27.978690Z,1965.12,1653110127.97869
05:15:33.727325Z,1964.73,1653110133.727325
05:15:38.146013Z,1964.77,1653110138.146013
05:15:44.065819Z,1964.76,1653110144.065819
05:15:48.693406Z,1964.76,1653110148.693406
05:15:52.416034Z,1964.29,1653110152.416034
05:15:59.160772Z,1963.53,1653110159.160772
05:16:02.426910Z,1963.75,1653110162.42691
05:16:08.694586Z,1963.46,1653110168.694586
05:16:13.248196Z,1963.17,1653110173.248196
05:16:16.628840Z,1962.63,1653110176.62884
05:16:24.166458Z,1961.81,1653110184.166458
05:16:28.180982Z,1961.43,1653110188.180982
05:16:34.510287Z,1960.57,1653110194.510287
05:16:36.516823Z,1960.23,1653110196.516823
05:16:41.124479Z,1960.71,1653110201.124479
05:16:48.935520Z,1959.66,1653110208.93552
05:16:50.598460Z,1959.31,1653110210.59846
05:16:58.932729Z,1959.18,1653110218.932729
05:17:02.772422Z,1959.93,1653110222.772422
05:17:06.790188Z,1961.07,1653110226.790188
05:17:12.860006Z,1960.72,1653110232.860006
05:17:18.698967Z,1960.41,1653110238.698967
05:17:21.821750Z,1960.45,1653110241.82175
05:17:25.861562Z,1960.62,1653110245.861562
05:17:32.750109Z,1960.81,1653110252.750109
05:17:37.798464Z,1960.32,1653110257.798464
05:17:44.484484Z,1959.53,1653110264.484484
05:17:48.501595Z,1959.24,1653110268.501595
05:17:54.953075Z,1959.66,1653110274.953075
05:17:58.099111Z,1959.87,1653110278.099111
05:18:03.854600Z,1959.88,1653110283.8546
05:18:08.694435Z,1960.03,1653110288.694435
05:18:13.958079Z,1960.21,1653110293.958079
05:18:17.557017Z,1960.29,1653110297.557017
05:18:25.114960Z,1960.1,1653110305.11496
05:18:34.420044Z,1960.24,1653110314.420044
05:18:39.662359Z,1960.19,1653110319.662359
05:18:43.380653Z,1960.08,1653110323.380653
05:18:49.599810Z,1959.78,1653110329.59981
05:18:52.981084Z,1960.01,1653110332.981084
05:18:58.818332Z,1960.68,1653110338.818332
05:19:04.850890Z,1960.73,1653110344.85089
05:19:09.494621Z,1960.09,1653110349.494621
05:19:13.524489Z,1959.83,1653110353.524489
05:19:19.214815Z,1959.84,1653110359.214815
05:19:23.157489Z,1960.7,1653110363.157489
05:19:28.460341Z,1960.9,1653110368.460341
05:19:33.583964Z,1961.2,1653110373.583964
05:19:39.721596Z,1960.83,1653110379.721596
05:19:44.308707Z,1961.15,1653110384.308707
05:19:48.520744Z,1961.07,1653110388.520744
05:19:55.218323Z,1961.28,1653110395.218323
05:20:05.487060Z,1961.18,1653110405.48706
05:20:07.959371Z,1960.26,1653110407.959371
05:20:14.261930Z,1960.01,1653110414.26193
05:20:19.639715Z,1960.02,1653110419.639715
05:20:25.121969Z,1960.23,1653110425.121969
05:20:29.399138Z,1961.2,1653110429.399138
05:20:36.255837Z,1961.4,1653110436.255837
05:20:40.262855Z,1961.67,1653110440.262855
05:20:43.700418Z,1961.53,1653110443.700418
05:20:49.200190Z,1961.68,1653110449.20019
05:20:54.080498Z,1961.68,1653110454.080498
05:20:57.363260Z,1961.68,1653110457.36326
05:21:06.048335Z,1962.22,1653110466.048335
05:21:10.835824Z,1961.56,1653110470.835824
05:21:14.822704Z,1961.95,1653110474.822704
05:21:19.683632Z,1961.95,1653110479.683632
05:21:24.507406Z,1961.91,1653110484.507406
05:21:29.147284Z,1961.8,1653110489.147284
05:21:33.342156Z,1961.92,1653110493.342156
05:21:41.786288Z,1961.76,1653110501.786288
05:21:45.513550Z,1961.35,1653110505.51355
05:21:48.017775Z,1961.99,1653110508.017775
05:21:53.836147Z,1961.93,1653110513.836147
05:22:00.871246Z,1961.94,1653110520.871246
05:22:06.136788Z,1961.29,1653110526.136788
05:22:09.558126Z,1961.48,1653110529.558126
05:22:13.367658Z,1961.41,1653110533.367658
05:22:19.885016Z,1960.78,1653110539.885016
05:22:25.635620Z,1960.36,1653110545.63562
05:22:31.688560Z,1960.52,1653110551.68856
05:22:35.131255Z,1960.7,1653110555.131255
05:22:41.514164Z,1960.64,1653110561.514164
05:22:44.319796Z,1960.36,1653110564.319796
05:22:51.400079Z,1960.25,1653110571.400079
05:22:55.306923Z,1960.33,1653110575.306923
05:23:01.743873Z,1960.43,1653110581.743873
05:23:05.644142Z,1960.24,1653110585.644142
05:23:11.853923Z,1960.24,1653110591.853923
05:23:15.536415Z,1960.51,1653110595.536415
05:23:21.336832Z,1960.56,1653110601.336832
05:23:25.425380Z,1959.81,1653110605.42538
05:23:29.344087Z,1961.11,1653110609.344087
05:23:33.053419Z,1961.11,1653110613.053419
05:23:39.648064Z,1961.1,1653110619.648064
05:23:45.763900Z,1961.1,1653110625.7639
05:23:51.947736Z,1960.86,1653110631.947736
05:23:55.498292Z,1961.11,1653110635.498292
05:24:01.939150Z,1960.62,1653110641.93915
05:24:05.317995Z,1960.43,1653110645.317995
05:24:12.374917Z,1960.43,1653110652.374917
05:24:15.952811Z,1960.66,1653110655.952811
05:24:20.744189Z,1960.93,1653110660.744189
05:24:26.331875Z,1961.01,1653110666.331875
05:24:29.357682Z,1961.03,1653110669.357682
05:24:37.404147Z,1961,1653110677.404147
05:24:38.973275Z,1960.75,1653110678.973275
05:24:46.269872Z,1960.87,1653110686.269872
05:24:52.962868Z,1961.07,1653110692.962868
05:24:54.549459Z,1961.07,1653110694.549459
05:25:02.958036Z,1960.67,1653110702.958036
05:25:03.658941Z,1960.84,1653110703.658941
05:25:12.431340Z,1961.1,1653110712.43134
05:25:18.246420Z,1961.01,1653110718.24642
05:25:22.436868Z,1961.39,1653110722.436868
05:25:27.324663Z,1961.45,1653110727.324663
05:25:31.267965Z,1961.49,1653110731.267965
05:25:37.868021Z,1961.37,1653110737.868021
05:25:40.823253Z,1961.48,1653110740.823253
05:25:45.986299Z,1960.93,1653110745.986299
05:25:50.289848Z,1961.6,1653110750.289848
05:25:55.385108Z,1961.56,1653110755.385108
05:26:01.440525Z,1961.56,1653110761.440525
05:26:06.871466Z,1961.6,1653110766.871466
05:26:11.515030Z,1961.53,1653110771.51503
05:26:17.714278Z,1961.21,1653110777.714278
05:26:21.241428Z,1961.38,1653110781.241428
05:26:27.901562Z,1961.61,1653110787.901562
05:26:30.162459Z,1960.96,1653110790.162459
05:26:35.400046Z,1961.08,1653110795.400046
05:26:41.790655Z,1961.05,1653110801.790655
05:26:46.177010Z,1961.22,1653110806.17701
05:26:50.156806Z,1961.22,1653110810.156806
05:26:52.208150Z,1961.22,1653110812.20815
05:27:03.421701Z,1961,1653110823.421701
05:27:05.722801Z,1961.59,1653110825.722801
05:27:12.941715Z,1961.4,1653110832.941715
05:27:17.248022Z,1961.69,1653110837.248022
05:27:23.918794Z,1961.61,1653110843.918794
05:27:27.886339Z,1961.17,1653110847.886339
05:27:33.375811Z,1961.17,1653110853.375811
05:27:37.919236Z,1961.16,1653110857.919236
05:27:42.826583Z,1960.92,1653110862.826583
05:27:46.979237Z,1961.14,1653110866.979237
05:27:52.501748Z,1960.41,1653110872.501748
05:27:57.781612Z,1961.24,1653110877.781612
05:28:03.103229Z,1961.48,1653110883.103229
05:28:07.822082Z,1961.49,1653110887.822082
05:28:12.885858Z,1961.37,1653110892.885858
05:28:17.498769Z,1961.6,1653110897.498769
05:28:23.806893Z,1961.6,1653110903.806893
05:28:26.549097Z,1960.78,1653110906.549097
05:28:34.417363Z,1960.61,1653110914.417363
05:28:36.691354Z,1960.6,1653110916.691354
05:28:39.057920Z,1960.51,1653110919.05792
05:28:47.595590Z,1960.52,1653110927.59559
05:28:53.533168Z,1960.37,1653110933.533168
05:28:58.111088Z,1960.29,1653110938.111088
05:29:02.397861Z,1959.92,1653110942.397861
05:29:09.317385Z,1959.94,1653110949.317385
05:29:09.959946Z,1959.89,1653110949.959946
05:29:17.274698Z,1959.85,1653110957.274698
05:29:19.604248Z,1959.87,1653110959.604248
05:29:29.062531Z,1959.28,1653110969.062531
05:29:33.717703Z,1959.55,1653110973.717703
05:29:37.867921Z,1960,1653110977.867921
05:29:44.788397Z,1959.97,1653110984.788397
05:29:47.063474Z,1959.87,1653110987.063474
05:29:53.191667Z,1960.17,1653110993.191667
05:29:58.928008Z,1959.97,1653110998.928008
05:30:03.951047Z,1959.76,1653111003.951047
05:30:09.914912Z,1960.36,1653111009.914912
05:30:13.259124Z,1960.78,1653111013.259124
05:30:19.109469Z,1962.51,1653111019.109469
05:30:23.109968Z,1962.5,1653111023.109968
05:30:28.770476Z,1962.41,1653111028.770476
05:30:32.749663Z,1962.45,1653111032.749663
05:30:39.551195Z,1962.32,1653111039.551195
05:30:43.603720Z,1962.36,1653111043.60372
05:30:46.096069Z,1962.36,1653111046.096069
05:30:53.167597Z,1962.64,1653111053.167597
05:30:58.364913Z,1961.98,1653111058.364913
05:31:05.173272Z,1963.57,1653111065.173272
05:31:09.097346Z,1963.32,1653111069.097346
05:31:14.773161Z,1963.19,1653111074.773161
05:31:18.783249Z,1963.16,1653111078.783249
05:31:24.933127Z,1963.07,1653111084.933127
05:31:28.944787Z,1962.68,1653111088.944787
05:31:33.118303Z,1962.64,1653111093.118303
05:31:37.859510Z,1962.55,1653111097.85951
05:31:44.033350Z,1962.92,1653111104.03335
05:31:45.936639Z,1963.08,1653111105.936639
05:31:58.929204Z,1963.08,1653111118.929204
05:32:04.707730Z,1963.12,1653111124.70773
05:32:09.325056Z,1963.01,1653111129.325056
05:32:11.669008Z,1962.83,1653111131.669008
05:32:18.904539Z,1962.93,1653111138.904539
05:32:23.313797Z,1962.49,1653111143.313797
05:32:29.776823Z,1962.74,1653111149.776823
05:32:33.485478Z,1962.95,1653111153.485478
05:32:39.295404Z,1963.11,1653111159.295404
05:32:45.869332Z,1962.8,1653111165.869332
05:32:47.295898Z,1962.98,1653111167.295898
05:32:55.575005Z,1963.04,1653111175.575005
05:32:58.333945Z,1963,1653111178.333945
05:33:04.691229Z,1963.05,1653111184.691229
05:33:09.991515Z,1963.12,1653111189.991515
05:33:15.898019Z,1962.71,1653111195.898019
05:33:19.831107Z,1962.6,1653111199.831107
05:33:25.584709Z,1962.63,1653111205.584709
05:33:29.495059Z,1962.13,1653111209.495059
05:33:35.195680Z,1961.48,1653111215.19568
05:33:39.228108Z,1963.05,1653111219.228108
05:33:44.481017Z,1962.81,1653111224.481017
05:33:50.142415Z,1962.88,1653111230.142415
05:33:56.173924Z,1962.78,1653111236.173924
05:33:59.734267Z,1963.07,1653111239.734267
05:34:06.393286Z,1963.06,1653111246.393286
05:34:10.720005Z,1963.19,1653111250.720005
05:34:13.305112Z,1962.93,1653111253.305112
05:34:19.331634Z,1963.13,1653111259.331634
05:34:24.975212Z,1963.13,1653111264.975212
05:34:30.472529Z,1963.29,1653111270.472529
05:34:34.220165Z,1962.98,1653111274.220165
05:34:38.245476Z,1963.12,1653111278.245476
05:34:45.728425Z,1963.11,1653111285.728425
05:34:51.002921Z,1963.58,1653111291.002921
05:34:57.102986Z,1965.19,1653111297.102986
05:35:00.967472Z,1964.4,1653111300.967472
05:35:06.285379Z,1964.93,1653111306.285379
05:35:09.813837Z,1965.53,1653111309.813837
05:35:17.280796Z,1965.54,1653111317.280796
05:35:21.034839Z,1965.74,1653111321.034839
05:35:26.054368Z,1965.8,1653111326.054368
05:35:29.354073Z,1965.65,1653111329.354073
05:35:37.168338Z,1966.27,1653111337.168338
05:35:41.254159Z,1966.02,1653111341.254159
05:35:46.015101Z,1966.06,1653111346.015101
05:35:52.257459Z,1965.97,1653111352.257459
05:35:57.351987Z,1966.03,1653111357.351987
05:36:02.248404Z,1965.75,1653111362.248404
05:36:07.890622Z,1964.97,1653111367.890622
05:36:11.214979Z,1964.58,1653111371.214979
05:36:17.212018Z,1964.57,1653111377.212018
05:36:21.521641Z,1964.9,1653111381.521641
05:36:25.920995Z,1964.91,1653111385.920995
05:36:30.193287Z,1964.84,1653111390.193287
05:36:36.382940Z,1964.97,1653111396.38294
05:36:42.892892Z,1965.56,1653111402.892892
05:36:46.290192Z,1965.66,1653111406.290192
05:36:52.656547Z,1965.1,1653111412.656547
05:37:02.580817Z,1964.92,1653111422.580817
05:37:06.742014Z,1964.98,1653111426.742014
05:37:12.396132Z,1965.3,1653111432.396132
05:37:16.666924Z,1965.71,1653111436.666924
05:37:21.157867Z,1965.75,1653111441.157867
05:37:26.952883Z,1965.12,1653111446.952883
05:37:32.446428Z,1965.27,1653111452.446428
05:37:36.609384Z,1965.57,1653111456.609384
05:37:42.783497Z,1965.77,1653111462.783497
05:37:46.429881Z,1965.61,1653111466.429881
05:37:52.957671Z,1965.62,1653111472.957671
05:37:53.744682Z,1965.5,1653111473.744682
05:38:02.882261Z,1965.81,1653111482.882261
05:38:06.124205Z,1965.81,1653111486.124205
05:38:13.176868Z,1965.02,1653111493.176868
05:38:18.168514Z,1964.96,1653111498.168514
05:38:22.969809Z,1964.96,1653111502.969809
05:38:26.573963Z,1965.05,1653111506.573963
05:38:32.981134Z,1964.85,1653111512.981134
05:38:37.615286Z,1964.85,1653111517.615286
05:38:41.617609Z,1963.8,1653111521.617609
05:38:45.862024Z,1964.27,1653111525.862024
05:38:52.346056Z,1964.67,1653111532.346056
05:38:57.217805Z,1964.73,1653111537.217805
05:39:02.227375Z,1964.71,1653111542.227375
05:39:08.131220Z,1964.71,1653111548.13122
05:39:14.302287Z,1964.69,1653111554.302287
05:39:19.102324Z,1964.28,1653111559.102324
05:39:24.180135Z,1964.65,1653111564.180135
05:39:27.860595Z,1964.6,1653111567.860595
05:39:33.188983Z,1964.84,1653111573.188983
05:39:39.219123Z,1964.83,1653111579.219123
05:39:43.649369Z,1964.94,1653111583.649369
05:39:48.351396Z,1964.87,1653111588.351396
05:39:54.552633Z,1965.34,1653111594.552633
05:39:55.842933Z,1965.35,1653111595.842933
05:40:03.942236Z,1964.78,1653111603.942236
05:40:07.195980Z,1965.3,1653111607.19598
05:40:13.626406Z,1965.22,1653111613.626406
05:40:19.189198Z,1965.22,1653111619.189198
05:40:23.132581Z,1965.02,1653111623.132581
05:40:28.610099Z,1964.83,1653111628.610099
05:40:33.266412Z,1965.06,1653111633.266412
05:40:39.852281Z,1965.02,1653111639.852281
05:40:44.752627Z,1964.98,1653111644.752627
05:40:49.910506Z,1964.87,1653111649.910506
05:40:53.965418Z,1964.79,1653111653.965418
05:40:55.844961Z,1964.99,1653111655.844961
05:41:01.835167Z,1964.36,1653111661.835167
05:41:06.884694Z,1964.06,1653111666.884694
05:41:12.372448Z,1964.39,1653111672.372448
05:41:17.851054Z,1964.57,1653111677.851054
05:41:24.905383Z,1964.02,1653111684.905383
05:41:28.735747Z,1964.15,1653111688.735747
05:41:32.594342Z,1963.94,1653111692.594342
05:41:35.838839Z,1964.25,1653111695.838839
05:41:44.864715Z,1964,1653111704.864715
05:41:47.778171Z,1964,1653111707.778171
05:41:54.976407Z,1963.46,1653111714.976407
05:41:59.812420Z,1963.19,1653111719.81242
05:42:04.649147Z,1962.91,1653111724.649147
05:42:08.655326Z,1963.35,1653111728.655326
05:42:14.806227Z,1964.01,1653111734.806227
05:42:18.325973Z,1963.68,1653111738.325973
05:42:22.861723Z,1963.78,1653111742.861723
05:42:29.120450Z,1964.06,1653111749.12045
05:42:32.478975Z,1963.98,1653111752.478975
05:42:38.123898Z,1964.2,1653111758.123898
05:42:44.077578Z,1964.19,1653111764.077578
05:42:49.517388Z,1964.18,1653111769.517388
05:42:55.481360Z,1963.7,1653111775.48136
05:42:59.545881Z,1964.07,1653111779.545881
05:43:04.316581Z,1964.14,1653111784.316581
05:43:10.808811Z,1964.27,1653111790.808811
05:43:14.401190Z,1964.52,1653111794.40119
05:43:19.532925Z,1964.36,1653111799.532925
05:43:26.390067Z,1964.23,1653111806.390067
05:43:34.925991Z,1964.4,1653111814.925991
05:43:39.473849Z,1964.43,1653111819.473849
05:43:42.942889Z,1964.42,1653111822.942889
05:43:51.216315Z,1963.46,1653111831.216315
05:43:54.813039Z,1963.39,1653111834.813039
05:44:00.987843Z,1963.37,1653111840.987843
05:44:04.339139Z,1963.38,1653111844.339139
05:44:08.774634Z,1963.15,1653111848.774634
05:44:13.926288Z,1963.05,1653111853.926288
05:44:21.017373Z,1963.05,1653111861.017373
05:44:24.100692Z,1962.39,1653111864.100692
05:44:29.532548Z,1962.39,1653111869.532548
05:44:32.156601Z,1962.66,1653111872.156601
05:44:40.527885Z,1963.27,1653111880.527885
05:44:43.800363Z,1963.29,1653111883.800363
05:44:49.876673Z,1963.29,1653111889.876673
05:44:53.006116Z,1963.49,1653111893.006116
05:45:00.908151Z,1962.91,1653111900.908151
05:45:04.686119Z,1962.67,1653111904.686119
05:45:07.936947Z,1962.83,1653111907.936947
05:45:16.802604Z,1963.06,1653111916.802604
05:45:20.904471Z,1962.91,1653111920.904471
05:45:26.498569Z,1962.89,1653111926.498569
05:45:30.764481Z,1962.7,1653111930.764481
05:45:35.613535Z,1962.49,1653111935.613535
05:45:40.139681Z,1962.66,1653111940.139681
05:45:44.431851Z,1962.55,1653111944.431851
05:45:48.797821Z,1962.66,1653111948.797821
05:45:56.393891Z,1962.54,1653111956.393891
05:46:01.143740Z,1962.55,1653111961.14374
05:46:06.355831Z,1962.66,1653111966.355831
05:46:12.127762Z,1962.65,1653111972.127762
05:46:14.629712Z,1962.67,1653111974.629712
05:46:21.888755Z,1963.13,1653111981.888755
05:46:24.300003Z,1962.93,1653111984.300003
05:46:31.267684Z,1962.64,1653111991.267684
05:46:37.038749Z,1963.45,1653111997.038749
05:46:42.604023Z,1963.25,1653112002.604023
05:46:45.938649Z,1963.06,1653112005.938649
05:46:50.082311Z,1963.08,1653112010.082311
05:46:55.554174Z,1963.12,1653112015.554174
05:47:02.470167Z,1963,1653112022.470167
05:47:06.913199Z,1962.64,1653112026.913199
05:47:10.736318Z,1962.54,1653112030.736318
05:47:16.626193Z,1962.45,1653112036.626193
05:47:19.900500Z,1962.59,1653112039.9005
05:47:26.764949Z,1962.58,1653112046.764949
05:47:31.204798Z,1962.81,1653112051.204798
05:47:43.004403Z,1962.74,1653112063.004403
05:47:46.913348Z,1962.61,1653112066.913348
05:47:52.029495Z,1962.81,1653112072.029495
05:47:57.048744Z,1962.13,1653112077.048744
05:48:02.737915Z,1961.96,1653112082.737915
05:48:05.702462Z,1961.92,1653112085.702462
05:48:10.305451Z,1961.9,1653112090.305451
05:48:16.564979Z,1962.03,1653112096.564979
05:48:22.092851Z,1962.03,1653112102.092851
05:48:28.238660Z,1961.93,1653112108.23866
05:48:35.706368Z,1961.88,1653112115.706368
05:48:42.773735Z,1962,1653112122.773735
05:48:46.935772Z,1961.5,1653112126.935772
05:48:52.589628Z,1961.78,1653112132.589628
05:48:56.588132Z,1961.79,1653112136.588132
05:48:59.029678Z,1961.78,1653112139.029678
05:49:05.607588Z,1961.59,1653112145.607588
05:49:11.957382Z,1961.55,1653112151.957382
05:49:17.806203Z,1961.66,1653112157.806203
05:49:21.363356Z,1962,1653112161.363356
05:49:25.787734Z,1962.01,1653112165.787734
05:49:28.923352Z,1961.65,1653112168.923352
05:49:37.347396Z,1961.68,1653112177.347396
05:49:43.527851Z,1962.01,1653112183.527851
05:49:47.598848Z,1961.75,1653112187.598848
05:49:53.688787Z,1961.49,1653112193.688787
05:49:55.896733Z,1961.51,1653112195.896733
05:50:02.931752Z,1961.44,1653112202.931752
05:50:07.203041Z,1961.73,1653112207.203041
05:50:13.305154Z,1961.91,1653112213.305154
05:50:16.666154Z,1961.65,1653112216.666154
05:50:22.977116Z,1961.77,1653112222.977116
05:50:27.582176Z,1961.52,1653112227.582176
05:50:33.921519Z,1961.79,1653112233.921519
05:50:37.272306Z,1961.76,1653112237.272306
05:50:43.865303Z,1961.81,1653112243.865303
05:50:47.120791Z,1961.81,1653112247.120791
05:50:52.416780Z,1961.16,1653112252.41678
05:50:57.620703Z,1961.12,1653112257.620703
05:51:03.877580Z,1961.03,1653112263.87758
05:51:07.739507Z,1961.09,1653112267.739507
05:51:11.041072Z,1961.03,1653112271.041072
05:51:17.703446Z,1961.45,1653112277.703446
05:51:20.641187Z,1960.83,1653112280.641187
05:51:27.265366Z,1961.44,1653112287.265366
05:51:33.781976Z,1961.3,1653112293.781976
05:51:37.382617Z,1961.53,1653112297.382617
05:51:43.183520Z,1961.64,1653112303.18352
05:51:46.870547Z,1961.93,1653112306.870547
05:51:51.652911Z,1961.29,1653112311.652911
05:51:57.647633Z,1961.66,1653112317.647633
05:52:03.518873Z,1961.79,1653112323.518873
05:52:07.571734Z,1961.71,1653112327.571734
05:52:13.101288Z,1961.41,1653112333.101288
05:52:17.243576Z,1961.53,1653112337.243576
05:52:23.277736Z,1961.59,1653112343.277736
05:52:29.495654Z,1961.51,1653112349.495654
05:52:33.545779Z,1961.68,1653112353.545779
05:52:37.360682Z,1961.75,1653112357.360682
05:52:42.370320Z,1961.76,1653112362.37032
05:52:49.733223Z,1961.71,1653112369.733223
05:52:54.087722Z,1961.15,1653112374.087722
05:52:58.424578Z,1961.06,1653112378.424578
05:53:00.656278Z,1961.15,1653112380.656278
05:53:09.853498Z,1960.92,1653112389.853498
05:53:12.951524Z,1960.96,1653112392.951524
05:53:19.516511Z,1960.82,1653112399.516511
05:53:24.469416Z,1961.09,1653112404.469416
05:53:28.744268Z,1961.09,1653112408.744268
05:53:31.083945Z,1961.09,1653112411.083945
05:53:35.879649Z,1961.08,1653112415.879649
05:53:42.126291Z,1961.48,1653112422.126291
05:53:49.120250Z,1961.48,1653112429.12025
05:53:55.082582Z,1961.2,1653112435.082582
05:53:57.103442Z,1961.56,1653112437.103442
05:54:05.090389Z,1961.65,1653112445.090389
05:54:08.949646Z,1960.79,1653112448.949646
05:54:13.399579Z,1960.79,1653112453.399579
05:54:19.351390Z,1960.85,1653112459.35139
05:54:24.211700Z,1960.93,1653112464.2117
05:54:28.206369Z,1960.91,1653112468.206369
05:54:34.452335Z,1960.92,1653112474.452335
05:54:39.066710Z,1960.89,1653112479.06671
05:54:44.118380Z,1960.96,1653112484.11838
05:54:48.308248Z,1961.01,1653112488.308248
05:54:53.587929Z,1961.01,1653112493.587929
05:55:00.701200Z,1961.03,1653112500.7012
05:55:05.594741Z,1960.93,1653112505.594741
05:55:09.641177Z,1960.83,1653112509.641177
05:55:15.218704Z,1960.81,1653112515.218704
05:55:19.169175Z,1960.56,1653112519.169175
05:55:25.875088Z,1960.89,1653112525.875088
05:55:30.601044Z,1960.68,1653112530.601044
05:55:33.865559Z,1960.71,1653112533.865559
05:55:38.552184Z,1960.37,1653112538.552184
05:55:44.400769Z,1960.7,1653112544.400769
05:55:48.104483Z,1960.54,1653112548.104483
05:55:52.926575Z,1960.5,1653112552.926575
05:55:59.365938Z,1960.7,1653112559.365938
05:56:05.634764Z,1960.7,1653112565.634764
05:56:09.696782Z,1960.7,1653112569.696782
05:56:15.947774Z,1961.42,1653112575.947774
05:56:19.652899Z,1961.29,1653112579.652899
05:56:25.330984Z,1961.33,1653112585.330984
05:56:29.578017Z,1960.78,1653112589.578017
