2022-05-19,UST-USD
03:20:51.695058Z,0.08934,1652930451.695058
03:20:56.221615Z,0.09005,1652930456.221615
03:21:02.258478Z,0.09005,1652930462.258478
03:21:09.871166Z,0.08999,1652930469.871166
03:21:17.254820Z,0.08996,1652930477.25482
03:21:29.929322Z,0.08965,1652930489.929322
03:21:33.594087Z,0.08993,1652930493.594087
03:21:47.764028Z,0.08993,1652930507.764028
03:21:59.524702Z,0.08993,1652930519.524702
03:22:02.586636Z,0.08993,1652930522.586636
03:22:09.465838Z,0.08992,1652930529.465838
03:22:12.929689Z,0.08992,1652930532.929689
03:22:17.783855Z,0.0899,1652930537.783855
03:22:35.134478Z,0.0899,1652930555.134478
03:22:45.569113Z,0.0899,1652930565.569113
03:22:49.589990Z,0.0899,1652930569.58999
03:22:53.667172Z,0.0899,1652930573.667172
03:23:03.035999Z,0.0893,1652930583.035999
03:23:15.504599Z,0.08924,1652930595.504599
03:23:16.565645Z,0.08924,1652930596.565645
03:23:21.843507Z,0.08918,1652930601.843507
03:23:35.955021Z,0.08957,1652930615.955021
03:23:41.523664Z,0.08974,1652930621.523664
03:23:46.504803Z,0.08974,1652930626.504803
03:24:00.709240Z,0.08946,1652930640.70924
03:24:04.354554Z,0.08949,1652930644.354554
03:24:09.221930Z,0.08962,1652930649.22193
03:24:21.398813Z,0.0897,1652930661.398813
03:24:22.722692Z,0.08962,1652930662.722692
03:24:40.567166Z,0.08954,1652930680.567166
03:24:47.509179Z,0.08933,1652930687.509179
03:24:49.558868Z,0.08916,1652930689.558868
03:24:55.369325Z,0.08911,1652930695.369325
03:24:58.419850Z,0.08932,1652930698.41985
03:25:05.605274Z,0.08914,1652930705.605274
03:25:18.927109Z,0.08899,1652930718.927109
03:25:27.970367Z,0.08899,1652930727.970367
03:25:29.697164Z,0.08899,1652930729.697164
03:25:36.798928Z,0.0889,1652930736.798928
03:25:43.246212Z,0.08894,1652930743.246212
03:25:47.332130Z,0.08886,1652930747.33213
03:25:58.231809Z,0.08898,1652930758.231809
03:26:00.992095Z,0.0888,1652930760.992095
03:26:12.955183Z,0.08897,1652930772.955183
03:26:18.661740Z,0.08897,1652930778.66174
03:26:30.504842Z,0.08869,1652930790.504842
03:26:43.381302Z,0.08868,1652930803.381302
03:26:59.169155Z,0.08891,1652930819.169155
03:27:02.744513Z,0.0886,1652930822.744513
03:27:07.696423Z,0.08889,1652930827.696423
03:27:13.365120Z,0.08859,1652930833.36512
03:27:19.031449Z,0.09001,1652930839.031449
03:27:21.663833Z,0.08905,1652930841.663833
03:27:31.367645Z,0.09013,1652930851.367645
03:27:38.853267Z,0.08998,1652930858.853267
03:27:46.518419Z,0.09001,1652930866.518419
03:27:51.766420Z,0.09013,1652930871.76642
03:28:03.788692Z,0.09009,1652930883.788692
03:28:12.107409Z,0.09008,1652930892.107409
03:28:16.657096Z,0.08947,1652930896.657096
03:28:20.352635Z,0.08947,1652930900.352635
03:28:39.888855Z,0.08973,1652930919.888855
03:28:45.516868Z,0.08973,1652930925.516868
03:28:55.343618Z,0.08973,1652930935.343618
03:28:56.012801Z,0.08944,1652930936.012801
03:29:03.067993Z,0.08975,1652930943.067993
03:29:14.579794Z,0.08972,1652930954.579794
03:29:30.256094Z,0.08975,1652930970.256094
03:29:37.933341Z,0.08945,1652930977.933341
03:29:54.833286Z,0.0896,1652930994.833286
03:30:05.708902Z,0.08945,1652931005.708902
03:30:25.873982Z,0.08946,1652931025.873982
03:30:55.764887Z,0.08975,1652931055.764887
03:31:06.991160Z,0.08952,1652931066.99116
03:31:11.297738Z,0.08952,1652931071.297738
03:31:16.800740Z,0.08975,1652931076.80074
03:31:20.006344Z,0.09019,1652931080.006344
03:31:30.358894Z,0.0902,1652931090.358894
03:31:38.131167Z,0.09019,1652931098.131167
03:31:47.288487Z,0.09031,1652931107.288487
03:31:51.380416Z,0.09031,1652931111.380416
03:31:57.270446Z,0.08994,1652931117.270446
03:32:05.109822Z,0.09001,1652931125.109822
03:32:08.426798Z,0.09031,1652931128.426798
03:32:17.865980Z,0.09033,1652931137.86598
03:32:34.315718Z,0.09041,1652931154.315718
03:32:45.606386Z,0.09045,1652931165.606386
03:32:53.534649Z,0.09024,1652931173.534649
03:32:54.338713Z,0.09023,1652931174.338713
03:33:03.336356Z,0.09036,1652931183.336356
03:33:05.918264Z,0.09047,1652931185.918264
03:33:09.907877Z,0.09056,1652931189.907877
03:33:14.897207Z,0.09056,1652931194.897207
03:33:19.717789Z,0.09058,1652931199.717789
03:33:36.962283Z,0.09058,1652931216.962283
03:33:42.439254Z,0.09059,1652931222.439254
03:33:49.154450Z,0.09058,1652931229.15445
03:33:52.680818Z,0.09046,1652931232.680818
03:34:09.868523Z,0.0905,1652931249.868523
03:34:17.187671Z,0.09046,1652931257.187671
03:34:22.678781Z,0.09039,1652931262.678781
03:34:25.825318Z,0.09046,1652931265.825318
03:34:33.111962Z,0.09046,1652931273.111962
03:34:36.885635Z,0.09046,1652931276.885635
03:34:43.884754Z,0.09037,1652931283.884754
03:34:49.014510Z,0.09037,1652931289.01451
03:34:52.462371Z,0.09044,1652931292.462371
03:34:59.390090Z,0.09043,1652931299.39009
03:35:00.926611Z,0.09036,1652931300.926611
03:35:07.455056Z,0.09043,1652931307.455056
03:35:10.853170Z,0.09036,1652931310.85317
03:35:20.067799Z,0.09029,1652931320.067799
03:35:38.771558Z,0.09043,1652931338.771558
03:35:54.752258Z,0.09045,1652931354.752258
03:36:15.489270Z,0.09044,1652931375.48927
03:36:16.506862Z,0.09046,1652931376.506862
03:36:30.995680Z,0.0905,1652931390.99568
03:36:41.423390Z,0.09034,1652931401.42339
03:36:45.156165Z,0.0905,1652931405.156165
03:36:47.815931Z,0.0905,1652931407.815931
03:36:56.470275Z,0.09042,1652931416.470275
03:36:57.357997Z,0.09024,1652931417.357997
03:37:05.225202Z,0.09033,1652931425.225202
03:37:11.086439Z,0.09024,1652931431.086439
03:37:20.469564Z,0.09043,1652931440.469564
03:37:23.473045Z,0.09004,1652931443.473045
03:37:31.201624Z,0.09044,1652931451.201624
03:37:56.428182Z,0.09049,1652931476.428182
03:38:02.239999Z,0.09047,1652931482.239999
03:38:04.736426Z,0.09047,1652931484.736426
03:38:20.053610Z,0.09045,1652931500.05361
03:38:23.823417Z,0.09001,1652931503.823417
03:39:06.262365Z,0.09038,1652931546.262365
03:39:13.101677Z,0.09,1652931553.101677
03:39:16.328019Z,0.09,1652931556.328019
03:39:22.303252Z,0.09,1652931562.303252
03:39:25.645014Z,0.09039,1652931565.645014
03:39:41.266249Z,0.09039,1652931581.266249
03:39:52.875284Z,0.09002,1652931592.875284
03:39:56.836138Z,0.09023,1652931596.836138
03:39:59.189924Z,0.09031,1652931599.189924
03:40:13.674334Z,0.09005,1652931613.674334
03:40:29.830157Z,0.09034,1652931629.830157
03:41:05.307096Z,0.09008,1652931665.307096
03:41:12.066750Z,0.09008,1652931672.06675
03:41:19.351903Z,0.09008,1652931679.351903
03:41:31.598762Z,0.09036,1652931691.598762
03:41:39.946385Z,0.09039,1652931699.946385
03:41:44.536118Z,0.09038,1652931704.536118
03:41:52.496435Z,0.09039,1652931712.496435
03:41:55.448106Z,0.0905,1652931715.448106
03:42:05.189045Z,0.09059,1652931725.189045
03:42:30.190227Z,0.09039,1652931750.190227
03:42:40.712514Z,0.0902,1652931760.712514
03:42:44.678800Z,0.09016,1652931764.6788
03:42:49.738920Z,0.09057,1652931769.73892
03:42:59.005333Z,0.09057,1652931779.005333
03:43:04.090270Z,0.09008,1652931784.09027
03:43:08.894180Z,0.0898,1652931788.89418
03:43:16.256135Z,0.09,1652931796.256135
03:43:40.483439Z,0.09052,1652931820.483439
03:44:13.949582Z,0.08913,1652931853.949582
03:44:25.364594Z,0.08913,1652931865.364594
03:44:32.670241Z,0.08911,1652931872.670241
03:44:45.990142Z,0.08965,1652931885.990142
03:44:51.784027Z,0.08966,1652931891.784027
03:44:56.808983Z,0.08966,1652931896.808983
03:45:05.848299Z,0.0888,1652931905.848299
03:45:11.074285Z,0.08887,1652931911.074285
03:45:17.808096Z,0.08862,1652931917.808096
03:45:19.391517Z,0.08875,1652931919.391517
03:45:24.936449Z,0.08811,1652931924.936449
03:45:34.927584Z,0.08839,1652931934.927584
03:45:46.279340Z,0.08841,1652931946.27934
03:45:56.750221Z,0.08839,1652931956.750221
03:46:01.300957Z,0.08807,1652931961.300957
03:46:18.084127Z,0.0879,1652931978.084127
03:46:21.597558Z,0.08774,1652931981.597558
03:46:25.911935Z,0.08742,1652931985.911935
03:46:31.906261Z,0.08749,1652931991.906261
03:46:43.846852Z,0.08731,1652932003.846852
03:46:48.488776Z,0.08721,1652932008.488776
03:46:52.494881Z,0.08703,1652932012.494881
03:46:56.748972Z,0.08676,1652932016.748972
03:47:04.033757Z,0.08666,1652932024.033757
03:47:06.646689Z,0.08637,1652932026.646689
03:47:14.046125Z,0.08603,1652932034.046125
03:47:17.565607Z,0.08623,1652932037.565607
03:47:22.063156Z,0.08673,1652932042.063156
03:47:28.285282Z,0.0867,1652932048.285282
03:47:31.263112Z,0.08673,1652932051.263112
03:47:41.927472Z,0.08668,1652932061.927472
03:47:53.894400Z,0.08738,1652932073.8944
03:47:57.092331Z,0.08745,1652932077.092331
03:48:15.354102Z,0.08747,1652932095.354102
03:48:20.885215Z,0.08725,1652932100.885215
03:48:29.033893Z,0.08724,1652932109.033893
03:48:41.243676Z,0.08722,1652932121.243676
03:48:55.643262Z,0.08724,1652932135.643262
03:49:10.888412Z,0.08716,1652932150.888412
03:49:18.393442Z,0.08665,1652932158.393442
03:49:26.451974Z,0.08649,1652932166.451974
03:49:38.657909Z,0.08714,1652932178.657909
03:49:50.591636Z,0.08732,1652932190.591636
03:49:55.639166Z,0.08653,1652932195.639166
03:50:05.995885Z,0.08713,1652932205.995885
03:50:10.761959Z,0.08757,1652932210.761959
03:50:20.032694Z,0.08793,1652932220.032694
03:50:35.760294Z,0.08736,1652932235.760294
03:50:40.153706Z,0.08709,1652932240.153706
03:50:44.850002Z,0.08727,1652932244.850002
03:50:54.684128Z,0.08746,1652932254.684128
03:51:22.822276Z,0.08746,1652932282.822276
03:51:30.749444Z,0.08778,1652932290.749444
03:51:34.517836Z,0.08751,1652932294.517836
03:51:39.816621Z,0.0875,1652932299.816621
03:51:46.738871Z,0.08748,1652932306.738871
03:51:56.422537Z,0.08746,1652932316.422537
03:51:59.960287Z,0.08763,1652932319.960287
03:52:03.803943Z,0.087,1652932323.803943
03:52:16.002316Z,0.0869,1652932336.002316
03:52:22.408887Z,0.08691,1652932342.408887
03:52:28.526119Z,0.08691,1652932348.526119
03:52:35.923146Z,0.08746,1652932355.923146
03:52:40.606273Z,0.08746,1652932360.606273
03:52:45.686667Z,0.08692,1652932365.686667
03:52:55.708320Z,0.0874,1652932375.70832
03:53:05.717614Z,0.08739,1652932385.717614
03:53:13.379149Z,0.08739,1652932393.379149
03:53:21.059757Z,0.08705,1652932401.059757
03:53:38.973754Z,0.08702,1652932418.973754
03:53:42.915829Z,0.087,1652932422.915829
03:53:49.507525Z,0.087,1652932429.507525
03:53:59.216435Z,0.08719,1652932439.216435
03:54:13.042259Z,0.08718,1652932453.042259
03:54:16.531241Z,0.08719,1652932456.531241
03:54:21.488308Z,0.08715,1652932461.488308
03:54:44.493980Z,0.08683,1652932484.49398
03:54:46.363678Z,0.0871,1652932486.363678
03:55:24.234673Z,0.08697,1652932524.234673
03:55:27.128706Z,0.08672,1652932527.128706
03:55:34.388474Z,0.08695,1652932534.388474
03:55:38.714985Z,0.08679,1652932538.714985
03:55:46.151498Z,0.08669,1652932546.151498
03:55:55.061705Z,0.08679,1652932555.061705
03:55:57.695196Z,0.0865,1652932557.695196
03:56:10.168877Z,0.0865,1652932570.168877
03:56:15.224394Z,0.0867,1652932575.224394
03:56:19.773411Z,0.08641,1652932579.773411
03:56:26.039326Z,0.08658,1652932586.039326
03:56:29.517784Z,0.08648,1652932589.517784
03:56:55.863457Z,0.08645,1652932615.863457
03:57:00.005908Z,0.0868,1652932620.005908
03:57:06.362450Z,0.08645,1652932626.36245
03:57:19.206043Z,0.08682,1652932639.206043
03:57:23.649008Z,0.08671,1652932643.649008
03:57:32.537852Z,0.08753,1652932652.537852
03:57:38.151824Z,0.08743,1652932658.151824
03:57:49.388052Z,0.08741,1652932669.388052
03:57:55.609859Z,0.08741,1652932675.609859
03:57:59.244923Z,0.08679,1652932679.244923
03:58:12.599312Z,0.08674,1652932692.599312
03:58:14.988301Z,0.08675,1652932694.988301
03:58:24.552795Z,0.08674,1652932704.552795
03:58:46.179665Z,0.08711,1652932726.179665
03:58:55.324939Z,0.08672,1652932735.324939
03:58:59.996869Z,0.0868,1652932739.996869
03:59:04.190489Z,0.087,1652932744.190489
03:59:06.973140Z,0.0868,1652932746.97314
03:59:31.854176Z,0.08703,1652932771.854176
03:59:39.394208Z,0.08703,1652932779.394208
03:59:41.823898Z,0.08739,1652932781.823898
03:59:48.456325Z,0.0875,1652932788.456325
03:59:52.569683Z,0.0875,1652932792.569683
04:00:06.694511Z,0.08757,1652932806.694511
04:00:13.046378Z,0.088,1652932813.046378
04:00:20.088232Z,0.088,1652932820.088232
04:00:20.910398Z,0.088,1652932820.910398
04:00:26.702473Z,0.08766,1652932826.702473
04:00:34.769898Z,0.088,1652932834.769898
04:00:44.521788Z,0.08761,1652932844.521788
04:00:54.396990Z,0.08788,1652932854.39699
04:01:07.417818Z,0.08799,1652932867.417818
04:01:13.848323Z,0.08797,1652932873.848323
04:01:31.049824Z,0.088,1652932891.049824
04:01:37.189096Z,0.08727,1652932897.189096
04:01:42.872665Z,0.08792,1652932902.872665
04:01:49.782207Z,0.08725,1652932909.782207
04:02:02.081370Z,0.08799,1652932922.08137
04:02:11.528511Z,0.08796,1652932931.528511
04:02:13.025299Z,0.08718,1652932933.025299
04:02:20.467280Z,0.088,1652932940.46728
04:02:24.830667Z,0.08799,1652932944.830667
04:02:31.484838Z,0.08799,1652932951.484838
04:02:34.033125Z,0.08794,1652932954.033125
04:02:47.395840Z,0.08748,1652932967.39584
04:02:54.354057Z,0.08799,1652932974.354057
04:02:58.678372Z,0.08799,1652932978.678372
04:03:15.479724Z,0.08792,1652932995.479724
04:03:26.221157Z,0.08798,1652933006.221157
04:04:03.117368Z,0.08751,1652933043.117368
04:04:05.772602Z,0.08798,1652933045.772602
04:04:10.117554Z,0.08798,1652933050.117554
04:04:31.728092Z,0.08797,1652933071.728092
04:04:44.421131Z,0.08793,1652933084.421131
04:04:45.790357Z,0.08795,1652933085.790357
04:04:47.965527Z,0.08757,1652933087.965527
04:04:57.247895Z,0.08762,1652933097.247895
04:05:03.368236Z,0.0879,1652933103.368236
04:05:13.978228Z,0.08788,1652933113.978228
04:05:22.414402Z,0.08788,1652933122.414402
04:05:35.756784Z,0.08788,1652933135.756784
04:05:54.751619Z,0.08788,1652933154.751619
04:06:00.249297Z,0.08788,1652933160.249297
04:06:07.493889Z,0.08731,1652933167.493889
04:06:10.964545Z,0.08788,1652933170.964545
04:06:20.265394Z,0.08788,1652933180.265394
04:06:20.590734Z,0.08732,1652933180.590734
04:06:40.359253Z,0.0873,1652933200.359253
04:07:02.726676Z,0.08791,1652933222.726676
04:07:37.869825Z,0.08789,1652933257.869825
04:07:58.754084Z,0.08785,1652933278.754084
04:08:19.189323Z,0.08736,1652933299.189323
04:08:24.547361Z,0.08779,1652933304.547361
04:08:28.546352Z,0.08791,1652933308.546352
04:08:36.762337Z,0.08736,1652933316.762337
04:08:41.202066Z,0.08784,1652933321.202066
04:09:01.099778Z,0.08784,1652933341.099778
04:09:07.866049Z,0.08784,1652933347.866049
04:09:14.369270Z,0.08732,1652933354.36927
04:09:20.396078Z,0.08732,1652933360.396078
04:09:25.007538Z,0.08731,1652933365.007538
04:09:29.957937Z,0.08714,1652933369.957937
04:09:45.250476Z,0.08735,1652933385.250476
04:10:06.717852Z,0.08733,1652933406.717852
04:10:14.004564Z,0.08729,1652933414.004564
04:10:18.348711Z,0.08722,1652933418.348711
04:10:28.432809Z,0.08741,1652933428.432809
04:10:56.513625Z,0.08741,1652933456.513625
04:11:06.131480Z,0.0874,1652933466.13148
04:11:10.021404Z,0.08753,1652933470.021404
04:11:35.727101Z,0.08746,1652933495.727101
04:11:41.493715Z,0.08746,1652933501.493715
04:11:47.158540Z,0.08724,1652933507.15854
04:11:52.507874Z,0.08722,1652933512.507874
04:11:58.247384Z,0.08746,1652933518.247384
04:12:04.207345Z,0.08747,1652933524.207345
04:12:11.309422Z,0.08721,1652933531.309422
04:12:23.459599Z,0.08714,1652933543.459599
04:12:24.994503Z,0.087,1652933544.994503
04:12:33.043883Z,0.0873,1652933553.043883
04:12:37.054848Z,0.08691,1652933557.054848
04:12:44.581318Z,0.08688,1652933564.581318
04:12:48.803966Z,0.08684,1652933568.803966
04:12:53.253082Z,0.0868,1652933573.253082
04:12:59.641115Z,0.0868,1652933579.641115
04:13:20.560059Z,0.0868,1652933600.560059
04:13:37.343062Z,0.08698,1652933617.343062
04:13:50.103197Z,0.08697,1652933630.103197
04:13:57.965943Z,0.08697,1652933637.965943
04:14:10.994152Z,0.08702,1652933650.994152
04:14:15.944230Z,0.08722,1652933655.94423
04:14:29.698847Z,0.08684,1652933669.698847
04:14:34.523285Z,0.08681,1652933674.523285
04:14:44.032479Z,0.08704,1652933684.032479
04:14:49.368016Z,0.08735,1652933689.368016
04:14:57.556225Z,0.08738,1652933697.556225
04:15:18.964252Z,0.08692,1652933718.964252
04:15:29.443422Z,0.08741,1652933729.443422
04:15:36.223111Z,0.08688,1652933736.223111
04:15:41.794823Z,0.08741,1652933741.794823
04:15:50.459669Z,0.08691,1652933750.459669
04:15:55.259811Z,0.08741,1652933755.259811
04:16:00.605648Z,0.08742,1652933760.605648
04:16:11.285850Z,0.08697,1652933771.28585
04:16:21.150117Z,0.08759,1652933781.150117
04:16:46.828989Z,0.0876,1652933806.828989
04:17:03.678652Z,0.08758,1652933823.678652
04:17:22.366616Z,0.08773,1652933842.366616
04:17:41.990889Z,0.08771,1652933861.990889
04:17:48.203464Z,0.08767,1652933868.203464
04:18:08.323910Z,0.08769,1652933888.32391
04:18:12.120817Z,0.08745,1652933892.120817
04:18:19.313910Z,0.08787,1652933899.31391
04:18:29.462277Z,0.08786,1652933909.462277
04:18:37.848295Z,0.08748,1652933917.848295
04:18:59.496824Z,0.08749,1652933939.496824
04:19:01.948647Z,0.08788,1652933941.948647
04:19:09.973098Z,0.08749,1652933949.973098
04:19:15.981365Z,0.08787,1652933955.981365
04:19:19.846601Z,0.08757,1652933959.846601
04:19:29.310123Z,0.08789,1652933969.310123
04:19:30.435127Z,0.08793,1652933970.435127
04:19:43.273201Z,0.08794,1652933983.273201
04:19:48.987404Z,0.08795,1652933988.987404
04:19:52.592943Z,0.08793,1652933992.592943
04:19:58.546378Z,0.08797,1652933998.546378
04:20:01.337710Z,0.08767,1652934001.33771
04:20:11.689740Z,0.08768,1652934011.68974
04:20:20.817907Z,0.08784,1652934020.817907
04:20:40.729496Z,0.08797,1652934040.729496
04:20:55.442398Z,0.08797,1652934055.442398
04:20:58.763570Z,0.08769,1652934058.76357
04:21:20.547303Z,0.08783,1652934080.547303
04:21:22.626711Z,0.08795,1652934082.626711
04:21:27.908858Z,0.08797,1652934087.908858
04:21:37.385234Z,0.08753,1652934097.385234
04:21:56.865060Z,0.08787,1652934116.86506
04:21:57.157592Z,0.08787,1652934117.157592
04:22:05.225242Z,0.08797,1652934125.225242
04:22:16.953134Z,0.08741,1652934136.953134
04:22:19.329062Z,0.08793,1652934139.329062
04:22:33.603781Z,0.08741,1652934153.603781
04:22:41.085189Z,0.08793,1652934161.085189
04:22:51.658366Z,0.08733,1652934171.658366
04:22:57.130169Z,0.08794,1652934177.130169
04:23:00.133620Z,0.08795,1652934180.13362
04:23:08.766630Z,0.08795,1652934188.76663
04:23:17.903067Z,0.08797,1652934197.903067
04:23:23.440194Z,0.08739,1652934203.440194
04:23:53.064643Z,0.08761,1652934233.064643
04:23:57.132176Z,0.08794,1652934237.132176
04:24:12.322503Z,0.08731,1652934252.322503
04:24:15.693818Z,0.08733,1652934255.693818
04:24:23.588005Z,0.08788,1652934263.588005
04:24:26.819337Z,0.08788,1652934266.819337
04:24:32.873899Z,0.08738,1652934272.873899
04:24:36.721088Z,0.0875,1652934276.721088
04:24:39.563446Z,0.0875,1652934279.563446
04:24:50.715343Z,0.08796,1652934290.715343
04:24:57.773849Z,0.08796,1652934297.773849
04:25:03.542113Z,0.08796,1652934303.542113
04:25:05.330180Z,0.08731,1652934305.33018
04:25:13.810998Z,0.08733,1652934313.810998
04:25:19.847703Z,0.08771,1652934319.847703
04:25:28.328510Z,0.0875,1652934328.32851
04:25:31.384287Z,0.08795,1652934331.384287
04:25:38.785110Z,0.0877,1652934338.78511
04:25:45.770544Z,0.08765,1652934345.770544
04:25:57.561086Z,0.08785,1652934357.561086
04:26:07.141699Z,0.08754,1652934367.141699
04:26:40.168609Z,0.08765,1652934400.168609
04:26:42.403557Z,0.0876,1652934402.403557
04:26:53.955334Z,0.08776,1652934413.955334
04:26:58.107214Z,0.08798,1652934418.107214
04:27:07.578920Z,0.08812,1652934427.57892
04:27:11.300023Z,0.0882,1652934431.300023
04:27:20.237104Z,0.08835,1652934440.237104
04:27:21.288931Z,0.08839,1652934441.288931
04:27:30.009866Z,0.08821,1652934450.009866
04:27:34.934029Z,0.089,1652934454.934029
04:27:38.583058Z,0.08912,1652934458.583058
04:27:45.485281Z,0.08924,1652934465.485281
04:27:56.222529Z,0.08931,1652934476.222529
04:28:00.306206Z,0.08921,1652934480.306206
04:28:06.179938Z,0.08922,1652934486.179938
04:28:19.533395Z,0.08935,1652934499.533395
04:28:25.128277Z,0.08925,1652934505.128277
04:28:30.228479Z,0.08925,1652934510.228479
04:28:36.946292Z,0.08953,1652934516.946292
04:28:51.228514Z,0.08957,1652934531.228514
04:28:56.316605Z,0.08977,1652934536.316605
04:28:58.709366Z,0.08955,1652934538.709366
04:29:10.323271Z,0.08985,1652934550.323271
04:29:19.669733Z,0.08985,1652934559.669733
04:29:31.065122Z,0.08903,1652934571.065122
04:29:56.829331Z,0.08998,1652934596.829331
04:30:00.679373Z,0.08998,1652934600.679373
04:30:11.628708Z,0.08999,1652934611.628708
04:30:25.429638Z,0.08997,1652934625.429638
04:30:30.866107Z,0.08997,1652934630.866107
04:30:36.732367Z,0.08995,1652934636.732367
04:31:00.608157Z,0.08994,1652934660.608157
04:31:07.536735Z,0.0891,1652934667.536735
04:31:19.629934Z,0.08992,1652934679.629934
04:31:38.583023Z,0.08992,1652934698.583023
04:31:58.207892Z,0.08988,1652934718.207892
04:32:06.805015Z,0.08988,1652934726.805015
04:32:23.457476Z,0.08988,1652934743.457476
04:32:29.450198Z,0.08918,1652934749.450198
04:32:41.729342Z,0.08989,1652934761.729342
04:32:48.634637Z,0.08918,1652934768.634637
04:32:54.141313Z,0.08915,1652934774.141313
04:32:59.104944Z,0.08988,1652934779.104944
04:33:18.819975Z,0.08988,1652934798.819975
04:33:37.039211Z,0.0899,1652934817.039211
04:33:45.855833Z,0.08989,1652934825.855833
04:33:49.094312Z,0.08989,1652934829.094312
04:34:00.579486Z,0.08989,1652934840.579486
04:34:02.518277Z,0.0899,1652934842.518277
04:34:07.250839Z,0.09,1652934847.250839
04:34:21.550243Z,0.09,1652934861.550243
04:34:28.178212Z,0.09002,1652934868.178212
04:34:36.860253Z,0.08999,1652934876.860253
04:34:37.822120Z,0.08999,1652934877.82212
04:35:03.494009Z,0.09,1652934903.494009
04:35:15.963863Z,0.09,1652934915.963863
04:35:42.040202Z,0.08999,1652934942.040202
04:36:14.743859Z,0.08998,1652934974.743859
04:36:26.738578Z,0.08998,1652934986.738578
04:36:36.633790Z,0.08998,1652934996.63379
04:36:51.578880Z,0.0895,1652935011.57888
04:36:56.773767Z,0.08952,1652935016.773767
04:37:01.757877Z,0.08901,1652935021.757877
04:37:11.372563Z,0.0891,1652935031.372563
04:37:25.999128Z,0.08935,1652935045.999128
04:37:32.064578Z,0.08934,1652935052.064578
04:37:35.254213Z,0.08935,1652935055.254213
04:37:42.235641Z,0.08936,1652935062.235641
04:37:48.760599Z,0.08937,1652935068.760599
04:37:53.946367Z,0.08892,1652935073.946367
04:38:01.501360Z,0.08891,1652935081.50136
04:38:05.756369Z,0.0889,1652935085.756369
04:38:14.158983Z,0.08922,1652935094.158983
04:38:15.419671Z,0.08917,1652935095.419671
04:38:27.689973Z,0.08945,1652935107.689973
04:38:33.026751Z,0.08888,1652935113.026751
04:38:49.494826Z,0.08883,1652935129.494826
04:39:09.260664Z,0.08907,1652935149.260664
04:39:17.425899Z,0.08885,1652935157.425899
04:39:34.403298Z,0.0888,1652935174.403298
04:39:40.575146Z,0.08854,1652935180.575146
04:39:42.941104Z,0.08846,1652935182.941104
04:39:47.313097Z,0.08893,1652935187.313097
04:39:53.272123Z,0.08869,1652935193.272123
04:40:05.784466Z,0.0887,1652935205.784466
04:40:19.889291Z,0.08861,1652935219.889291
04:40:25.502874Z,0.08899,1652935225.502874
04:40:26.877394Z,0.08844,1652935226.877394
04:40:35.871007Z,0.08859,1652935235.871007
04:40:45.550849Z,0.08843,1652935245.550849
04:40:47.114890Z,0.0884,1652935247.11489
04:40:56.734260Z,0.08817,1652935256.73426
04:41:14.815329Z,0.08814,1652935274.815329
04:41:23.571380Z,0.08809,1652935283.57138
04:41:28.708298Z,0.08825,1652935288.708298
04:41:37.149847Z,0.08825,1652935297.149847
04:41:39.477114Z,0.08809,1652935299.477114
04:41:46.648993Z,0.08808,1652935306.648993
04:41:49.555063Z,0.0882,1652935309.555063
04:41:59.826510Z,0.08822,1652935319.82651
04:42:06.764616Z,0.08808,1652935326.764616
04:42:15.498065Z,0.08822,1652935335.498065
04:42:22.815500Z,0.08823,1652935342.8155
04:42:30.145943Z,0.0884,1652935350.145943
04:42:33.270847Z,0.08815,1652935353.270847
04:42:58.545821Z,0.08834,1652935378.545821
04:43:13.496039Z,0.08847,1652935393.496039
04:43:13.643802Z,0.08846,1652935393.643802
04:44:09.946854Z,0.08865,1652935449.946854
04:44:18.301360Z,0.08863,1652935458.30136
04:44:22.281451Z,0.0888,1652935462.281451
04:45:23.016141Z,0.08846,1652935523.016141
04:45:31.015685Z,0.08856,1652935531.015685
04:45:44.975112Z,0.08818,1652935544.975112
04:45:51.298145Z,0.08869,1652935551.298145
04:46:08.510256Z,0.08869,1652935568.510256
04:46:15.753217Z,0.08818,1652935575.753217
04:46:29.983211Z,0.08818,1652935589.983211
04:46:34.664411Z,0.08868,1652935594.664411
04:47:16.194780Z,0.08869,1652935636.19478
04:47:24.714292Z,0.08868,1652935644.714292
04:47:31.025229Z,0.0882,1652935651.025229
04:47:44.336550Z,0.0882,1652935664.33655
04:47:51.744057Z,0.0882,1652935671.744057
04:47:52.246906Z,0.0882,1652935672.246906
04:48:28.716736Z,0.08919,1652935708.716736
04:48:38.020693Z,0.08858,1652935718.020693
04:48:50.204729Z,0.08895,1652935730.204729
04:49:26.448828Z,0.08866,1652935766.448828
04:49:40.191154Z,0.08865,1652935780.191154
04:49:49.559441Z,0.08867,1652935789.559441
04:50:11.682941Z,0.08903,1652935811.682941
04:50:45.641888Z,0.08897,1652935845.641888
04:50:58.839369Z,0.08897,1652935858.839369
04:51:02.640680Z,0.08896,1652935862.64068
04:51:05.759512Z,0.08905,1652935865.759512
04:51:18.132252Z,0.08921,1652935878.132252
04:51:19.823614Z,0.08927,1652935879.823614
04:51:34.333787Z,0.0891,1652935894.333787
04:51:59.987278Z,0.08895,1652935919.987278
04:52:10.120640Z,0.08933,1652935930.12064
04:52:17.134234Z,0.08892,1652935937.134234
