2022-05-19,ETH-USD
03:07:10.973469Z,1960.41,1652929630.973469
03:07:14.850034Z,1960.57,1652929634.850034
03:07:19.507335Z,1961.2,1652929639.507335
03:07:25.871632Z,1960.45,1652929645.871632
03:07:29.916259Z,1961.33,1652929649.916259
03:07:35.415919Z,1960.27,1652929655.415919
03:07:39.736033Z,1961.4,1652929659.736033
03:07:46.252474Z,1961.24,1652929666.252474
03:07:51.308182Z,1959.49,1652929671.308182
03:07:55.512763Z,1959.15,1652929675.512763
03:08:01.841693Z,1959.08,1652929681.841693
03:08:05.764184Z,1958.42,1652929685.764184
03:08:11.928302Z,1957.54,1652929691.928302
03:08:15.269429Z,1956.83,1652929695.269429
03:08:21.716040Z,1957.59,1652929701.71604
03:08:25.998443Z,1957.16,1652929705.998443
03:08:31.604866Z,1957.33,1652929711.604866
03:08:36.198532Z,1956.8,1652929716.198532
03:08:42.362897Z,1955.67,1652929722.362897
03:08:46.995643Z,1955.73,1652929726.995643
03:08:50.686418Z,1956.12,1652929730.686418
03:08:55.986128Z,1955.92,1652929735.986128
03:09:01.500999Z,1956.76,1652929741.500999
03:09:07.230221Z,1958.19,1652929747.230221
03:09:10.754638Z,1958.23,1652929750.754638
03:09:17.227682Z,1956.58,1652929757.227682
03:09:19.304313Z,1957.57,1652929759.304313
03:09:25.155305Z,1956.94,1652929765.155305
03:09:30.434323Z,1957.6,1652929770.434323
03:09:36.513281Z,1958.63,1652929776.513281
03:09:41.235343Z,1958.74,1652929781.235343
03:09:46.851355Z,1958.8,1652929786.851355
03:09:51.452520Z,1959.2,1652929791.45252
03:09:56.671577Z,1958.86,1652929796.671577
03:10:02.745600Z,1958.61,1652929802.7456
03:10:06.752764Z,1959.39,1652929806.752764
03:10:11.721982Z,1956.23,1652929811.721982
03:10:17.889790Z,1955.87,1652929817.88979
03:10:22.711433Z,1956.21,1652929822.711433
03:10:28.065182Z,1955.52,1652929828.065182
03:10:33.043413Z,1956.91,1652929833.043413
03:10:37.887705Z,1956.72,1652929837.887705
03:10:41.708956Z,1957.2,1652929841.708956
03:10:45.952822Z,1957.27,1652929845.952822
03:10:52.073313Z,1957.73,1652929852.073313
03:10:57.780279Z,1959.89,1652929857.780279
03:11:01.305326Z,1959.77,1652929861.305326
03:11:07.818953Z,1960,1652929867.818953
03:11:11.700512Z,1959.8,1652929871.700512
03:11:17.649863Z,1959.73,1652929877.649863
03:11:23.002995Z,1959.72,1652929883.002995
03:11:26.343214Z,1959.43,1652929886.343214
03:11:32.435180Z,1959.99,1652929892.43518
03:11:38.446438Z,1959.51,1652929898.446438
03:11:41.076746Z,1959.46,1652929901.076746
03:11:46.706417Z,1958.75,1652929906.706417
03:11:51.956492Z,1960,1652929911.956492
03:11:58.036950Z,1960.09,1652929918.03695
03:12:01.662377Z,1960.42,1652929921.662377
03:12:05.170205Z,1960.75,1652929925.170205
03:12:13.243722Z,1960.37,1652929933.243722
03:12:18.781657Z,1959.89,1652929938.781657
03:12:23.143633Z,1958.91,1652929943.143633
03:12:29.036980Z,1956.11,1652929949.03698
03:12:33.357461Z,1955.72,1652929953.357461
03:12:39.102290Z,1953.87,1652929959.10229
03:12:43.816365Z,1952.97,1652929963.816365
03:12:47.934887Z,1951.04,1652929967.934887
03:12:53.878631Z,1950.23,1652929973.878631
03:12:57.912899Z,1950.19,1652929977.912899
03:13:04.163573Z,1949.75,1652929984.163573
03:13:09.100402Z,1951.42,1652929989.100402
03:13:12.731150Z,1952.96,1652929992.73115
03:13:17.352194Z,1952.5,1652929997.352194
03:13:24.049222Z,1951.56,1652930004.049222
03:13:28.518159Z,1950.89,1652930008.518159
03:13:32.404734Z,1950.03,1652930012.404734
03:13:39.560110Z,1949.46,1652930019.56011
03:13:42.991659Z,1949.44,1652930022.991659
03:13:48.403664Z,1949.12,1652930028.403664
03:13:52.443230Z,1949.72,1652930032.44323
03:13:58.082180Z,1948.76,1652930038.08218
03:14:04.424350Z,1948.91,1652930044.42435
03:14:07.822992Z,1949.36,1652930047.822992
03:14:14.287008Z,1948.42,1652930054.287008
03:14:19.512072Z,1948.57,1652930059.512072
03:14:24.680717Z,1946.51,1652930064.680717
03:14:29.686843Z,1946.73,1652930069.686843
03:14:33.980717Z,1946.73,1652930073.980717
03:14:37.858303Z,1946.39,1652930077.858303
03:14:43.833184Z,1947.26,1652930083.833184
03:14:50.207830Z,1947.06,1652930090.20783
03:14:53.286676Z,1947.52,1652930093.286676
03:14:59.877762Z,1948,1652930099.877762
03:15:04.227405Z,1948.98,1652930104.227405
03:15:07.872781Z,1948.41,1652930107.872781
03:15:14.771487Z,1947.65,1652930114.771487
03:15:19.286812Z,1946.3,1652930119.286812
03:15:24.346038Z,1946.61,1652930124.346038
03:15:29.257082Z,1946.65,1652930129.257082
03:15:33.653720Z,1946.09,1652930133.65372
03:15:38.850664Z,1945.69,1652930138.850664
03:15:44.902285Z,1945.46,1652930144.902285
03:15:48.396846Z,1945.68,1652930148.396846
03:15:54.110821Z,1946.23,1652930154.110821
03:15:59.642755Z,1946.18,1652930159.642755
03:16:04.873344Z,1946.61,1652930164.873344
03:16:09.198721Z,1946.8,1652930169.198721
03:16:14.302700Z,1948,1652930174.3027
03:16:20.785382Z,1946.97,1652930180.785382
03:16:24.842991Z,1947.24,1652930184.842991
03:16:30.407779Z,1947.65,1652930190.407779
03:16:33.014431Z,1947.24,1652930193.014431
03:16:40.635469Z,1947.41,1652930200.635469
03:16:43.603034Z,1946.45,1652930203.603034
03:16:49.312926Z,1946.81,1652930209.312926
03:16:54.738820Z,1946.26,1652930214.73882
03:17:00.464319Z,1946.11,1652930220.464319
03:17:05.178150Z,1945.74,1652930225.17815
03:17:09.340467Z,1945.6,1652930229.340467
03:17:14.752332Z,1946.05,1652930234.752332
03:17:21.053117Z,1947.34,1652930241.053117
03:17:25.147198Z,1947.37,1652930245.147198
03:17:30.002782Z,1947.9,1652930250.002782
03:17:36.112638Z,1948.58,1652930256.112638
03:17:39.001202Z,1947.78,1652930259.001202
03:17:45.864104Z,1948.59,1652930265.864104
03:17:51.117386Z,1947.25,1652930271.117386
03:17:56.458822Z,1945,1652930276.458822
03:17:59.918369Z,1945.66,1652930279.918369
03:18:06.580062Z,1946.81,1652930286.580062
03:18:09.754164Z,1946.66,1652930289.754164
03:18:14.278219Z,1947.04,1652930294.278219
03:18:20.601816Z,1946.78,1652930300.601816
03:18:26.581256Z,1946.18,1652930306.581256
03:18:32.025822Z,1946.66,1652930312.025822
03:18:36.310431Z,1946.52,1652930316.310431
03:18:41.250760Z,1946.78,1652930321.25076
03:18:45.782702Z,1946.25,1652930325.782702
03:18:50.744302Z,1946.56,1652930330.744302
03:18:56.098809Z,1945.36,1652930336.098809
03:19:00.599497Z,1945.5,1652930340.599497
03:19:05.557576Z,1944.97,1652930345.557576
03:19:11.234582Z,1944.49,1652930351.234582
03:19:15.491921Z,1944.44,1652930355.491921
03:19:20.987190Z,1943.91,1652930360.98719
03:19:26.457172Z,1942.46,1652930366.457172
03:19:30.552495Z,1943.01,1652930370.552495
03:19:36.867467Z,1943.31,1652930376.867467
03:19:42.242725Z,1943.64,1652930382.242725
03:19:45.118115Z,1943.35,1652930385.118115
03:19:51.803878Z,1943.76,1652930391.803878
03:19:57.601085Z,1943.12,1652930397.601085
03:20:01.369892Z,1944.19,1652930401.369892
03:20:05.877331Z,1944.97,1652930405.877331
03:20:12.047043Z,1944.99,1652930412.047043
03:20:15.615712Z,1945.04,1652930415.615712
03:20:22.366125Z,1944.99,1652930422.366125
03:20:25.734914Z,1945.77,1652930425.734914
03:20:31.577961Z,1946.47,1652930431.577961
03:20:36.871167Z,1945.97,1652930436.871167
03:20:40.881676Z,1946.12,1652930440.881676
03:20:47.705495Z,1946.28,1652930447.705495
03:20:50.969717Z,1946.44,1652930450.969717
03:20:57.203881Z,1946.49,1652930457.203881
03:21:01.243535Z,1946.6,1652930461.243535
03:21:07.715776Z,1948.04,1652930467.715776
03:21:11.622602Z,1948.64,1652930471.622602
03:21:17.600028Z,1948.84,1652930477.600028
03:21:21.469315Z,1949.79,1652930481.469315
03:21:27.891837Z,1950.12,1652930487.891837
03:21:30.818509Z,1949.06,1652930490.818509
03:21:36.480705Z,1947.69,1652930496.480705
03:21:41.508780Z,1948.47,1652930501.50878
03:21:47.708184Z,1947.52,1652930507.708184
03:21:51.803024Z,1948.8,1652930511.803024
03:21:57.826396Z,1948.48,1652930517.826396
03:22:01.978007Z,1948.65,1652930521.978007
03:22:07.565587Z,1948.33,1652930527.565587
03:22:11.103926Z,1947.55,1652930531.103926
03:22:17.656283Z,1947.95,1652930537.656283
03:22:21.660765Z,1947.72,1652930541.660765
03:22:26.920977Z,1947.91,1652930546.920977
03:22:33.294072Z,1948.39,1652930553.294072
03:22:36.769714Z,1949.73,1652930556.769714
03:22:43.331750Z,1948.5,1652930563.33175
03:22:47.023646Z,1947.89,1652930567.023646
03:22:51.989524Z,1947.8,1652930571.989524
03:22:57.489025Z,1948.65,1652930577.489025
03:23:03.771806Z,1948.47,1652930583.771806
03:23:07.829973Z,1949.17,1652930587.829973
03:23:13.047190Z,1948.94,1652930593.04719
03:23:17.450127Z,1948.69,1652930597.450127
03:23:24.085688Z,1949.58,1652930604.085688
03:23:27.743219Z,1949.87,1652930607.743219
03:23:33.738903Z,1949.45,1652930613.738903
03:23:39.088243Z,1949.7,1652930619.088243
03:23:41.796093Z,1949.81,1652930621.796093
03:23:49.296152Z,1950.18,1652930629.296152
03:23:54.248832Z,1949.22,1652930634.248832
03:23:59.205209Z,1948.66,1652930639.205209
03:24:02.591367Z,1949.5,1652930642.591367
03:24:09.007906Z,1949,1652930649.007906
03:24:13.320960Z,1950.17,1652930653.32096
03:24:18.634947Z,1950.64,1652930658.634947
03:24:24.358468Z,1951.62,1652930664.358468
03:24:28.777783Z,1951.06,1652930668.777783
03:24:33.220312Z,1952.17,1652930673.220312
03:24:39.266614Z,1953.02,1652930679.266614
03:24:42.980726Z,1954.91,1652930682.980726
03:24:49.739310Z,1953.96,1652930689.73931
03:24:54.423254Z,1953.83,1652930694.423254
03:24:59.238570Z,1953.66,1652930699.23857
03:25:03.577803Z,1954.02,1652930703.577803
03:25:09.862002Z,1952.84,1652930709.862002
03:25:14.877749Z,1953.06,1652930714.877749
03:25:19.860202Z,1952.86,1652930719.860202
03:25:24.639158Z,1953.06,1652930724.639158
03:25:30.224891Z,1952.66,1652930730.224891
03:25:33.989865Z,1952.77,1652930733.989865
03:25:40.326295Z,1952.62,1652930740.326295
03:25:43.826741Z,1952.08,1652930743.826741
03:25:47.875203Z,1951.98,1652930747.875203
03:25:54.969345Z,1952.53,1652930754.969345
03:25:59.031440Z,1952.31,1652930759.03144
03:26:03.719683Z,1951.21,1652930763.719683
03:26:08.995098Z,1951.24,1652930768.995098
03:26:14.207481Z,1950.88,1652930774.207481
03:26:20.109234Z,1950.57,1652930780.109234
03:26:23.963907Z,1950.8,1652930783.963907
03:26:29.522930Z,1950.83,1652930789.52293
03:26:33.310595Z,1951.08,1652930793.310595
03:26:38.961530Z,1951.08,1652930798.96153
03:26:43.856017Z,1951.09,1652930803.856017
03:26:48.551818Z,1951.43,1652930808.551818
03:26:54.708108Z,1950.62,1652930814.708108
03:27:00.281738Z,1951.2,1652930820.281738
03:27:05.022266Z,1951.39,1652930825.022266
03:27:09.294613Z,1951.39,1652930829.294613
03:27:15.874498Z,1951.06,1652930835.874498
03:27:20.554179Z,1950.8,1652930840.554179
03:27:25.669554Z,1950.75,1652930845.669554
03:27:30.494051Z,1949.73,1652930850.494051
03:27:35.477257Z,1949.8,1652930855.477257
03:27:39.759338Z,1949.76,1652930859.759338
03:27:43.711590Z,1949.54,1652930863.71159
03:27:50.262772Z,1948.95,1652930870.262772
03:27:56.225651Z,1948.88,1652930876.225651
03:27:59.363843Z,1947.99,1652930879.363843
03:28:06.216117Z,1948.8,1652930886.216117
03:28:08.928289Z,1949.12,1652930888.928289
03:28:15.786054Z,1949.3,1652930895.786054
03:28:19.605028Z,1949.8,1652930899.605028
03:28:24.829166Z,1950.28,1652930904.829166
03:28:29.643456Z,1949.56,1652930909.643456
03:28:36.020869Z,1949.57,1652930916.020869
03:28:40.035325Z,1950.13,1652930920.035325
03:28:45.544185Z,1950.73,1652930925.544185
03:28:49.299565Z,1950.77,1652930929.299565
03:28:55.864296Z,1951.08,1652930935.864296
03:29:00.757453Z,1952.57,1652930940.757453
03:29:06.105034Z,1952.4,1652930946.105034
03:29:11.752065Z,1952.6,1652930951.752065
03:29:15.805096Z,1952.54,1652930955.805096
03:29:20.506421Z,1952.28,1652930960.506421
03:29:25.678317Z,1951.95,1652930965.678317
03:29:31.537343Z,1952.23,1652930971.537343
03:29:34.940482Z,1952.38,1652930974.940482
03:29:41.963004Z,1952.35,1652930981.963004
03:29:45.422759Z,1951.64,1652930985.422759
03:29:52.063358Z,1952.32,1652930992.063358
03:29:55.747045Z,1952.49,1652930995.747045
03:30:01.642090Z,1952.55,1652931001.64209
03:30:05.511029Z,1951.9,1652931005.511029
03:30:11.752996Z,1951.62,1652931011.752996
03:30:15.295052Z,1950.56,1652931015.295052
03:30:21.332192Z,1950.49,1652931021.332192
03:30:26.845457Z,1950.32,1652931026.845457
03:30:32.136797Z,1950.97,1652931032.136797
03:30:35.779573Z,1951.05,1652931035.779573
03:30:41.730312Z,1950.64,1652931041.730312
03:30:45.741876Z,1950.1,1652931045.741876
03:30:51.442598Z,1949.92,1652931051.442598
03:30:55.242155Z,1950.07,1652931055.242155
03:31:01.549661Z,1950.79,1652931061.549661
03:31:05.373371Z,1950.9,1652931065.373371
03:31:10.930729Z,1951.2,1652931070.930729
03:31:17.255644Z,1951.11,1652931077.255644
03:31:22.412924Z,1952.42,1652931082.412924
03:31:26.941054Z,1952.49,1652931086.941054
03:31:32.351998Z,1953,1652931092.351998
03:31:36.226131Z,1953.75,1652931096.226131
03:31:42.612015Z,1953.82,1652931102.612015
03:31:47.868255Z,1953.93,1652931107.868255
03:31:51.910821Z,1953.31,1652931111.910821
03:31:56.897260Z,1953.7,1652931116.89726
03:32:02.482999Z,1953.02,1652931122.482999
03:32:07.384862Z,1953.12,1652931127.384862
03:32:11.931040Z,1953.5,1652931131.93104
03:32:14.757936Z,1953.56,1652931134.757936
03:32:21.277711Z,1953.76,1652931141.277711
03:32:27.938392Z,1952.75,1652931147.938392
03:32:31.388566Z,1953,1652931151.388566
03:32:37.481396Z,1953.57,1652931157.481396
03:32:41.611586Z,1953.56,1652931161.611586
03:32:46.510018Z,1953.21,1652931166.510018
03:32:51.507942Z,1952.63,1652931171.507942
03:32:57.943431Z,1951.76,1652931177.943431
03:33:00.490282Z,1951.55,1652931180.490282
03:33:06.756934Z,1951.77,1652931186.756934
03:33:11.338660Z,1952.6,1652931191.33866
03:33:18.019422Z,1952.75,1652931198.019422
03:33:20.739763Z,1952.81,1652931200.739763
03:33:27.876494Z,1951.36,1652931207.876494
03:33:31.794073Z,1951.05,1652931211.794073
03:33:37.211608Z,1951.59,1652931217.211608
03:33:43.412176Z,1950.82,1652931223.412176
03:33:47.901877Z,1950.37,1652931227.901877
03:33:53.945804Z,1950.09,1652931233.945804
03:33:57.071232Z,1950.48,1652931237.071232
03:34:02.452397Z,1950.04,1652931242.452397
03:34:06.815637Z,1949.97,1652931246.815637
03:34:13.799102Z,1949.99,1652931253.799102
03:34:17.945106Z,1950.37,1652931257.945106
03:34:23.716361Z,1950.33,1652931263.716361
03:34:27.192016Z,1949.96,1652931267.192016
03:34:32.043140Z,1949.69,1652931272.04314
03:34:37.798134Z,1950.23,1652931277.798134
03:34:43.436371Z,1950.32,1652931283.436371
03:34:48.022895Z,1950.22,1652931288.022895
03:34:51.482910Z,1949.7,1652931291.48291
03:34:57.515890Z,1949.88,1652931297.51589
03:35:02.957161Z,1949.88,1652931302.957161
03:35:08.103843Z,1949.19,1652931308.103843
03:35:13.608931Z,1949.31,1652931313.608931
03:35:17.647345Z,1949.58,1652931317.647345
03:35:22.701516Z,1949.66,1652931322.701516
03:35:27.781533Z,1949.76,1652931327.781533
03:35:34.173061Z,1950.99,1652931334.173061
03:35:36.266856Z,1950.98,1652931336.266856
03:35:44.092387Z,1951,1652931344.092387
03:35:47.479727Z,1951.67,1652931347.479727
03:35:53.708243Z,1951.99,1652931353.708243
03:35:57.765905Z,1952.6,1652931357.765905
03:36:02.925132Z,1952.55,1652931362.925132
03:36:07.775306Z,1953.05,1652931367.775306
03:36:13.586035Z,1953.74,1652931373.586035
03:36:19.632132Z,1953.19,1652931379.632132
03:36:23.771373Z,1952.96,1652931383.771373
03:36:28.917680Z,1952.35,1652931388.91768
03:36:33.374222Z,1951.84,1652931393.374222
03:36:39.759941Z,1952.24,1652931399.759941
03:36:43.181367Z,1951.91,1652931403.181367
03:36:49.376675Z,1951.61,1652931409.376675
03:36:53.892276Z,1952.11,1652931413.892276
03:36:59.800117Z,1952.35,1652931419.800117
03:37:03.748336Z,1952.95,1652931423.748336
03:37:09.775965Z,1952.35,1652931429.775965
03:37:13.733234Z,1952.86,1652931433.733234
03:37:18.368436Z,1952.83,1652931438.368436
03:37:23.353696Z,1952.83,1652931443.353696
03:37:29.886153Z,1953.22,1652931449.886153
03:37:33.831093Z,1952.62,1652931453.831093
03:37:39.572723Z,1953.57,1652931459.572723
03:37:44.733177Z,1954.6,1652931464.733177
03:37:47.539139Z,1954.98,1652931467.539139
03:37:55.404907Z,1954.65,1652931475.404907
03:37:59.887970Z,1955.86,1652931479.88797
03:38:04.468994Z,1954.88,1652931484.468994
03:38:08.943857Z,1954.94,1652931488.943857
03:38:15.233942Z,1954.45,1652931495.233942
03:38:18.864506Z,1954.29,1652931498.864506
03:38:25.774638Z,1953.93,1652931505.774638
03:38:29.269478Z,1954.35,1652931509.269478
03:38:35.611877Z,1954.8,1652931515.611877
03:38:40.295636Z,1954.57,1652931520.295636
03:38:43.119601Z,1954.37,1652931523.119601
03:38:50.462940Z,1954.08,1652931530.46294
03:38:56.053053Z,1954.79,1652931536.053053
03:38:59.665796Z,1954.65,1652931539.665796
03:39:06.014501Z,1954.3,1652931546.014501
03:39:09.852870Z,1954.6,1652931549.85287
03:39:15.887116Z,1954.26,1652931555.887116
03:39:18.745043Z,1955.01,1652931558.745043
03:39:25.852142Z,1954.93,1652931565.852142
03:39:30.247779Z,1954.76,1652931570.247779
03:39:35.986223Z,1953.78,1652931575.986223
03:39:40.993824Z,1954.22,1652931580.993824
03:39:45.857067Z,1954.9,1652931585.857067
03:39:49.153493Z,1955.02,1652931589.153493
03:39:54.646205Z,1954.76,1652931594.646205
03:39:59.365591Z,1955.43,1652931599.365591
03:40:05.529554Z,1954.61,1652931605.529554
03:40:11.127845Z,1955.04,1652931611.127845
03:40:15.954622Z,1955.2,1652931615.954622
03:40:19.640044Z,1954.8,1652931619.640044
03:40:26.628501Z,1954.91,1652931626.628501
03:40:30.674745Z,1954.89,1652931630.674745
03:40:35.467275Z,1955.08,1652931635.467275
03:40:41.741517Z,1955.2,1652931641.741517
03:40:45.052335Z,1955.54,1652931645.052335
03:40:50.212897Z,1955.25,1652931650.212897
03:40:56.074713Z,1955.88,1652931656.074713
03:41:01.386081Z,1957.18,1652931661.386081
03:41:05.596145Z,1956.72,1652931665.596145
03:41:10.725671Z,1956.94,1652931670.725671
03:41:16.175683Z,1957.86,1652931676.175683
03:41:21.001760Z,1958.53,1652931681.00176
03:41:26.797893Z,1958.37,1652931686.797893
03:41:29.806098Z,1957.08,1652931689.806098
03:41:36.606145Z,1957.03,1652931696.606145
03:41:40.563897Z,1956.95,1652931700.563897
03:41:46.089Z,1956.08,1652931706.000089
03:41:50.244125Z,1956.11,1652931710.244125
03:41:55.736111Z,1955.85,1652931715.736111
03:42:00.886956Z,1954.83,1652931720.886956
03:42:06.707679Z,1954.74,1652931726.707679
03:42:09.815767Z,1955,1652931729.815767
03:42:16.064804Z,1954.73,1652931736.064804
03:42:20.595522Z,1954.68,1652931740.595522
03:42:25.955786Z,1954.1,1652931745.955786
03:42:30.512300Z,1954.67,1652931750.5123
03:42:36.744235Z,1954.69,1652931756.744235
03:42:40.056785Z,1954.42,1652931760.056785
03:42:47.047764Z,1954.87,1652931767.047764
03:42:47.351286Z,1954.88,1652931767.351286
03:42:56.611319Z,1955.64,1652931776.611319
03:43:01.764845Z,1955.6,1652931781.764845
03:43:05.898Z,1955.26,1652931785.000898
03:43:12.764312Z,1955.13,1652931792.764312
03:43:15.646520Z,1954.34,1652931795.64652
03:43:22.687925Z,1954.12,1652931802.687925
03:43:26.014250Z,1954.21,1652931806.01425
03:43:31.238572Z,1953.97,1652931811.238572
03:43:36.624449Z,1953.77,1652931816.624449
03:43:41.197350Z,1953.71,1652931821.19735
03:43:46.799245Z,1953.71,1652931826.799245
03:43:52.691727Z,1953.61,1652931832.691727
03:43:56.356224Z,1953.44,1652931836.356224
03:44:02.742743Z,1954.04,1652931842.742743
03:44:06.982410Z,1953.42,1652931846.98241
03:44:12.390691Z,1953.53,1652931852.390691
03:44:16.306681Z,1954.15,1652931856.306681
03:44:22.496727Z,1955.58,1652931862.496727
03:44:26.897283Z,1956.61,1652931866.897283
03:44:32.990462Z,1955.42,1652931872.990462
03:44:36.035572Z,1956,1652931876.035572
03:44:42.267588Z,1955.07,1652931882.267588
03:44:46.896578Z,1955.49,1652931886.896578
03:44:51.680925Z,1955.12,1652931891.680925
03:44:56.086117Z,1954.28,1652931896.086117
03:45:01.471683Z,1955.56,1652931901.471683
03:45:07.248978Z,1954.42,1652931907.248978
03:45:11.677833Z,1955.04,1652931911.677833
03:45:17.997160Z,1954.45,1652931917.99716
03:45:23.755118Z,1955.42,1652931923.755118
03:45:28.100405Z,1954.79,1652931928.100405
03:45:31.070626Z,1954.79,1652931931.070626
03:45:38.161533Z,1955.22,1652931938.161533
03:45:42.363427Z,1955.15,1652931942.363427
03:45:48.712928Z,1955.5,1652931948.712928
03:45:51.772605Z,1955.63,1652931951.772605
03:45:57.933036Z,1956.69,1652931957.933036
03:46:04.083268Z,1956.81,1652931964.083268
03:46:13.966012Z,1956.91,1652931973.966012
03:46:18.125947Z,1956.87,1652931978.125947
03:46:22.776346Z,1957.45,1652931982.776346
03:46:29.531723Z,1958.92,1652931989.531723
03:46:33.325380Z,1958.75,1652931993.32538
03:46:37.865751Z,1958.61,1652931997.865751
03:46:42.675114Z,1959.37,1652932002.675114
03:46:47.479777Z,1958.93,1652932007.479777
03:46:53.963118Z,1958.35,1652932013.963118
03:46:59.613376Z,1959.1,1652932019.613376
03:47:04.249740Z,1959.13,1652932024.24974
03:47:09.961690Z,1959.25,1652932029.96169
03:47:14.764624Z,1959,1652932034.764624
03:47:19.296270Z,1959.15,1652932039.29627
03:47:23.878280Z,1959.16,1652932043.87828
03:47:29.644255Z,1959.33,1652932049.644255
03:47:33.697219Z,1958.58,1652932053.697219
03:47:39.582085Z,1959.05,1652932059.582085
03:47:44.726692Z,1957.37,1652932064.726692
03:47:49.548908Z,1956.79,1652932069.548908
03:47:54.856314Z,1956.85,1652932074.856314
03:47:59.490995Z,1956.66,1652932079.490995
03:48:04.203778Z,1956.46,1652932084.203778
03:48:09.511746Z,1958.17,1652932089.511746
03:48:13.389759Z,1958.52,1652932093.389759
03:48:19.592748Z,1958.49,1652932099.592748
03:48:23.024240Z,1958.24,1652932103.02424
03:48:29.467631Z,1958.32,1652932109.467631
03:48:32.820267Z,1958.24,1652932112.820267
03:48:38.932785Z,1958.38,1652932118.932785
03:48:43.033228Z,1958.5,1652932123.033228
03:48:48.743023Z,1958.4,1652932128.743023
03:48:53.982910Z,1958.4,1652932133.98291
03:48:59.653813Z,1958.52,1652932139.653813
03:49:03.948285Z,1958.41,1652932143.948285
03:49:09.720924Z,1959.18,1652932149.720924
03:49:13.374851Z,1959.21,1652932153.374851
03:49:19.815195Z,1958.41,1652932159.815195
03:49:24.964393Z,1958,1652932164.964393
03:49:29.018526Z,1958.92,1652932169.018526
03:49:34.279537Z,1958.58,1652932174.279537
03:49:38.914158Z,1958.21,1652932178.914158
03:49:45.746958Z,1958.53,1652932185.746958
03:49:48.806433Z,1958.4,1652932188.806433
03:49:55.058532Z,1957.89,1652932195.058532
03:49:58.096553Z,1958.2,1652932198.096553
03:50:05.386502Z,1957.88,1652932205.386502
03:50:09.725928Z,1957.52,1652932209.725928
03:50:15.851481Z,1957.52,1652932215.851481
03:50:19.364604Z,1957.48,1652932219.364604
03:50:24.963758Z,1957.89,1652932224.963758
03:50:29.123478Z,1957.46,1652932229.123478
03:50:35.400351Z,1957.41,1652932235.400351
03:50:39.521597Z,1956.35,1652932239.521597
03:50:45.905850Z,1956.42,1652932245.90585
03:50:49.506488Z,1957.18,1652932249.506488
03:50:55.869498Z,1957.53,1652932255.869498
03:50:59.935050Z,1958.16,1652932259.93505
03:51:05.777427Z,1957.74,1652932265.777427
03:51:09.609470Z,1957.71,1652932269.60947
03:51:15.817409Z,1957.41,1652932275.817409
03:51:19.296773Z,1956.73,1652932279.296773
03:51:25.607319Z,1956.93,1652932285.607319
03:51:29.819389Z,1957.01,1652932289.819389
03:51:35.110309Z,1957.01,1652932295.110309
03:51:39.649899Z,1957.01,1652932299.649899
03:51:45.641138Z,1957.15,1652932305.641138
03:51:51.092456Z,1957.39,1652932311.092456
03:51:56.735053Z,1956.82,1652932316.735053
03:52:01.855377Z,1956.65,1652932321.855377
03:52:05.402261Z,1957.8,1652932325.402261
03:52:10.665571Z,1957.59,1652932330.665571
03:52:15.340458Z,1957.08,1652932335.340458
03:52:19.695099Z,1956.55,1652932339.695099
03:52:26.611728Z,1955.72,1652932346.611728
03:52:31.369011Z,1955.91,1652932351.369011
03:52:37.302708Z,1955.03,1652932357.302708
03:52:41.436283Z,1955.45,1652932361.436283
03:52:47.162815Z,1954.2,1652932367.162815
03:52:51.592395Z,1953.89,1652932371.592395
03:52:55.929186Z,1953.7,1652932375.929186
03:53:01.333682Z,1953.32,1652932381.333682
03:53:06.747480Z,1953.27,1652932386.74748
03:53:11.803171Z,1952.66,1652932391.803171
03:53:16.101967Z,1953.27,1652932396.101967
03:53:21.810680Z,1952.87,1652932401.81068
03:53:25.912276Z,1952.93,1652932405.912276
03:53:29.995976Z,1952.83,1652932409.995976
03:53:35.415465Z,1952.61,1652932415.415465
03:53:41.378568Z,1952.83,1652932421.378568
03:53:45.474877Z,1952.78,1652932425.474877
03:53:50.551820Z,1952.62,1652932430.55182
03:53:56.464104Z,1952.63,1652932436.464104
03:54:00.793016Z,1952.74,1652932440.793016
03:54:07.941826Z,1953.18,1652932447.941826
03:54:12.449988Z,1951.63,1652932452.449988
03:54:15.435006Z,1952.21,1652932455.435006
03:54:23.108899Z,1951.73,1652932463.108899
03:54:27.635911Z,1951.82,1652932467.635911
03:54:32.534972Z,1952.16,1652932472.534972
03:54:37.098374Z,1952,1652932477.098374
03:54:41.785758Z,1952.27,1652932481.785758
03:54:47.628953Z,1952.13,1652932487.628953
03:54:51.862166Z,1951.82,1652932491.862166
03:54:57.527107Z,1951.78,1652932497.527107
03:55:01.346747Z,1952.41,1652932501.346747
03:55:06.142531Z,1952.64,1652932506.142531
03:55:12.665064Z,1952.27,1652932512.665064
03:55:16.974424Z,1952.86,1652932516.974424
03:55:21.615475Z,1953.62,1652932521.615475
03:55:27.977487Z,1953.54,1652932527.977487
03:55:32.430206Z,1953.53,1652932532.430206
03:55:37.774187Z,1953.18,1652932537.774187
03:55:42.977515Z,1953.33,1652932542.977515
03:55:47.925746Z,1954.33,1652932547.925746
03:55:51.793287Z,1954.72,1652932551.793287
03:55:57.727588Z,1952.87,1652932557.727588
03:56:02.913669Z,1953.06,1652932562.913669
03:56:08.770320Z,1952.29,1652932568.77032
03:56:12.968064Z,1951.87,1652932572.968064
