2022-05-19,BTC-USD
03:20:49.639019Z,29085.4,1652930449.639019
03:20:53.950119Z,29087.48,1652930453.950119
03:20:59.239652Z,29086.07,1652930459.239652
03:21:05.189306Z,29108.04,1652930465.189306
03:21:08.534877Z,29114.7,1652930468.534877
03:21:15.223279Z,29116.5,1652930475.223279
03:21:19.331772Z,29123.99,1652930479.331772
03:21:23.963250Z,29138.07,1652930483.96325
03:21:30.427917Z,29126.87,1652930490.427917
03:21:33.793077Z,29119.6,1652930493.793077
03:21:39.452058Z,29128.93,1652930499.452058
03:21:44.361548Z,29120,1652930504.361548
03:21:49.346213Z,29121.41,1652930509.346213
03:21:53.188245Z,29123,1652930513.188245
03:21:59.047800Z,29120.89,1652930519.0478
03:22:04.869595Z,29125.9,1652930524.869595
03:22:08.920870Z,29119.36,1652930528.92087
03:22:14.631769Z,29113.27,1652930534.631769
03:22:20.495317Z,29114.34,1652930540.495317
03:22:25.196837Z,29110.54,1652930545.196837
03:22:30.664144Z,29117.28,1652930550.664144
03:22:34.779621Z,29135.44,1652930554.779621
03:22:40.690954Z,29135.27,1652930560.690954
03:22:44.995053Z,29124.51,1652930564.995053
03:22:50.571931Z,29116.37,1652930570.571931
03:22:54.893382Z,29128.37,1652930574.893382
03:23:00.846475Z,29119.64,1652930580.846475
03:23:05.231272Z,29128.78,1652930585.231272
03:23:11.277051Z,29114.59,1652930591.277051
03:23:13.851762Z,29127.52,1652930593.851762
03:23:20.586399Z,29125.95,1652930600.586399
03:23:25.143290Z,29129.53,1652930605.14329
03:23:30.543966Z,29127.74,1652930610.543966
03:23:35.566513Z,29120.91,1652930615.566513
03:23:40.785486Z,29120.46,1652930620.785486
03:23:44.577335Z,29128.51,1652930624.577335
03:23:50.674391Z,29120.01,1652930630.674391
03:23:54.725493Z,29114.81,1652930634.725493
03:24:00.664785Z,29111.27,1652930640.664785
03:24:05.113837Z,29111.01,1652930645.113837
03:24:09.770969Z,29113.39,1652930649.770969
03:24:15.609595Z,29129.97,1652930655.609595
03:24:21.529848Z,29141.22,1652930661.529848
03:24:25.923626Z,29138.69,1652930665.923626
03:24:31.708948Z,29145.96,1652930671.708948
03:24:35.799701Z,29159.77,1652930675.799701
03:24:42.028783Z,29180.62,1652930682.028783
03:24:45.849179Z,29182.75,1652930685.849179
03:24:51.737876Z,29160.26,1652930691.737876
03:24:57.079749Z,29157.76,1652930697.079749
03:25:00.111235Z,29166.05,1652930700.111235
03:25:06.749658Z,29156.08,1652930706.749658
03:25:10.891944Z,29158.42,1652930710.891944
03:25:16.879704Z,29156.2,1652930716.879704
03:25:21.837858Z,29155.79,1652930721.837858
03:25:26.235046Z,29158.69,1652930726.235046
03:25:32.435175Z,29147.84,1652930732.435175
03:25:35.853690Z,29144.73,1652930735.85369
03:25:41.594136Z,29144.72,1652930741.594136
03:25:44.699577Z,29141.16,1652930744.699577
03:25:51.887351Z,29134.51,1652930751.887351
03:25:55.916274Z,29129.74,1652930755.916274
03:26:01.265379Z,29123.83,1652930761.265379
03:26:06.127118Z,29123.38,1652930766.127118
03:26:10.956602Z,29121.25,1652930770.956602
03:26:16.642511Z,29120.06,1652930776.642511
03:26:21.746938Z,29129.5,1652930781.746938
03:26:27.949514Z,29134.06,1652930787.949514
03:26:31.409943Z,29131.89,1652930791.409943
03:26:37.732050Z,29135.18,1652930797.73205
03:26:42.076533Z,29134.75,1652930802.076533
03:26:47.819912Z,29133.39,1652930807.819912
03:26:50.786748Z,29140.2,1652930810.786748
03:26:57.571323Z,29131.49,1652930817.571323
03:27:01.668541Z,29142.16,1652930821.668541
03:27:07.623618Z,29141.13,1652930827.623618
03:27:11.899991Z,29139.38,1652930831.899991
03:27:16.208104Z,29135.22,1652930836.208104
03:27:21.635109Z,29133.55,1652930841.635109
03:27:27.757201Z,29126.49,1652930847.757201
03:27:30.520276Z,29122.67,1652930850.520276
03:27:37.716050Z,29122.67,1652930857.71605
03:27:41.854097Z,29122.67,1652930861.854097
03:27:47.850703Z,29117.32,1652930867.850703
03:27:50.803495Z,29116.76,1652930870.803495
03:27:57.532827Z,29111.77,1652930877.532827
03:28:01.607535Z,29107.49,1652930881.607535
03:28:07.883583Z,29118.09,1652930887.883583
03:28:11.669918Z,29115.09,1652930891.669918
03:28:17.694697Z,29121.9,1652930897.694697
03:28:21.476740Z,29129.37,1652930901.47674
03:28:27.978176Z,29123.48,1652930907.978176
03:28:32.548090Z,29129.26,1652930912.54809
03:28:37.089804Z,29122.46,1652930917.089804
03:28:42.879385Z,29125.77,1652930922.879385
03:28:48.393477Z,29134.14,1652930928.393477
03:28:53.876217Z,29130.05,1652930933.876217
03:28:57.317957Z,29147.59,1652930937.317957
03:29:04.017398Z,29157.75,1652930944.017398
03:29:08.080666Z,29148.95,1652930948.080666
03:29:13.031839Z,29153.65,1652930953.031839
03:29:18.273937Z,29148.85,1652930958.273937
03:29:23.602134Z,29148.86,1652930963.602134
03:29:27.967554Z,29149.59,1652930967.967554
03:29:34.333499Z,29149.29,1652930974.333499
03:29:37.209372Z,29149.59,1652930977.209372
03:29:44.076553Z,29146.44,1652930984.076553
03:29:47.186012Z,29141.66,1652930987.186012
03:29:53.617534Z,29149.46,1652930993.617534
03:29:58.207782Z,29149.59,1652930998.207782
03:30:03.954396Z,29149.58,1652931003.954396
03:30:07.404439Z,29146.79,1652931007.404439
03:30:13.507227Z,29138.69,1652931013.507227
03:30:17.538358Z,29135.81,1652931017.538358
03:30:24.243171Z,29127.55,1652931024.243171
03:30:27.949160Z,29129.42,1652931027.94916
03:30:33.059381Z,29131.3,1652931033.059381
03:30:37.959587Z,29129.61,1652931037.959587
03:30:42.711881Z,29124.42,1652931042.711881
03:30:49.878350Z,29120.73,1652931049.87835
03:30:54.265460Z,29122.92,1652931054.26546
03:30:59.068414Z,29130.07,1652931059.068414
03:31:03.833591Z,29127.78,1652931063.833591
03:31:09.656921Z,29132.11,1652931069.656921
03:31:13.652691Z,29133.02,1652931073.652691
03:31:19.973326Z,29147.79,1652931079.973326
03:31:24.336301Z,29153.72,1652931084.336301
03:31:29.581589Z,29151.74,1652931089.581589
03:31:33.483505Z,29166.98,1652931093.483505
03:31:39.660125Z,29172.69,1652931099.660125
03:31:43.558491Z,29171.65,1652931103.558491
03:31:49.969008Z,29164.23,1652931109.969008
03:31:54.058251Z,29169.85,1652931114.058251
03:31:59.805133Z,29161.5,1652931119.805133
03:32:03.680178Z,29169.52,1652931123.680178
03:32:10.136060Z,29167.24,1652931130.13606
03:32:12.660521Z,29172.08,1652931132.660521
03:32:19.438880Z,29171.81,1652931139.43888
03:32:24.380584Z,29173.64,1652931144.380584
03:32:29.618077Z,29165.09,1652931149.618077
03:32:34.024131Z,29165.47,1652931154.024131
03:32:39.672427Z,29173.6,1652931159.672427
03:32:44.281948Z,29161.75,1652931164.281948
03:32:49.584122Z,29164.78,1652931169.584122
03:32:55.439323Z,29162.89,1652931175.439323
03:32:59.649066Z,29154.33,1652931179.649066
03:33:05.875629Z,29151.14,1652931185.875629
03:33:08.545456Z,29168.79,1652931188.545456
03:33:15.855208Z,29168.2,1652931195.855208
03:33:19.789466Z,29162.04,1652931199.789466
03:33:25.169018Z,29153.94,1652931205.169018
03:33:30.131748Z,29157.6,1652931210.131748
03:33:34.645046Z,29148.86,1652931214.645046
03:33:39.815710Z,29155.3,1652931219.81571
03:33:46.258624Z,29141.71,1652931226.258624
03:33:49.892694Z,29135.63,1652931229.892694
03:33:55.783184Z,29135.37,1652931235.783184
03:33:59.727535Z,29136.93,1652931239.727535
03:34:05.932725Z,29138.38,1652931245.932725
03:34:09.843626Z,29139.67,1652931249.843626
03:34:14.133784Z,29136.32,1652931254.133784
03:34:19.105925Z,29139.89,1652931259.105925
03:34:25.694643Z,29141.35,1652931265.694643
03:34:30.045508Z,29136.21,1652931270.045508
03:34:35.675441Z,29137.09,1652931275.675441
03:34:39.621826Z,29134.01,1652931279.621826
03:34:45.953693Z,29134.81,1652931285.953693
03:34:49.960415Z,29131.55,1652931289.960415
03:34:55.985417Z,29130.82,1652931295.985417
03:34:59.811204Z,29126.95,1652931299.811204
03:35:05.884576Z,29124.56,1652931305.884576
03:35:11.828030Z,29119.09,1652931311.82803
03:35:15.659769Z,29114.34,1652931315.659769
03:35:21.120216Z,29121.29,1652931321.120216
03:35:26.049995Z,29126.97,1652931326.049995
03:35:30.725197Z,29132.1,1652931330.725197
03:35:36.874509Z,29160.86,1652931336.874509
03:35:39.212769Z,29161.83,1652931339.212769
03:35:46.362155Z,29168.33,1652931346.362155
03:35:51.376373Z,29177.48,1652931351.376373
03:35:57.170051Z,29175.18,1652931357.170051
03:36:00.853007Z,29182.83,1652931360.853007
03:36:06.843915Z,29183.43,1652931366.843915
03:36:10.626509Z,29196.63,1652931370.626509
03:36:16.995313Z,29187.3,1652931376.995313
03:36:20.672895Z,29180.91,1652931380.672895
03:36:26.054099Z,29175.15,1652931386.054099
03:36:30.031443Z,29169.04,1652931390.031443
03:36:36.889375Z,29163.37,1652931396.889375
03:36:40.298571Z,29163.36,1652931400.298571
03:36:45.496919Z,29163.32,1652931405.496919
03:36:50.634035Z,29158.16,1652931410.634035
03:36:56.715308Z,29172.42,1652931416.715308
03:37:00.658299Z,29172.48,1652931420.658299
03:37:07.692719Z,29167.17,1652931427.692719
03:37:11.522778Z,29165.83,1652931431.522778
03:37:17.058118Z,29166.97,1652931437.058118
03:37:22.495413Z,29166.8,1652931442.495413
03:37:26.912017Z,29170.67,1652931446.912017
03:37:32.899149Z,29174.43,1652931452.899149
03:37:37.085458Z,29177.28,1652931457.085458
03:37:42.840105Z,29192.15,1652931462.840105
03:37:47.791741Z,29213.01,1652931467.791741
03:37:53.037486Z,29206.69,1652931473.037486
03:37:58.035881Z,29212.09,1652931478.035881
03:38:02.253195Z,29208.48,1652931482.253195
03:38:07.864119Z,29196.84,1652931487.864119
03:38:11.464482Z,29195.89,1652931491.464482
03:38:17.161535Z,29192.43,1652931497.161535
03:38:21.751279Z,29182.73,1652931501.751279
03:38:27.584669Z,29182.18,1652931507.584669
03:38:31.456175Z,29202.12,1652931511.456175
03:38:37.736733Z,29205.64,1652931517.736733
03:38:41.765803Z,29200.33,1652931521.765803
03:38:48.459561Z,29196.52,1652931528.459561
03:38:51.810429Z,29193.85,1652931531.810429
03:38:58.271982Z,29203.76,1652931538.271982
03:39:01.426302Z,29202.29,1652931541.426302
03:39:07.047293Z,29196.54,1652931547.047293
03:39:13.860339Z,29194.33,1652931553.860339
03:39:17.989832Z,29205.05,1652931557.989832
03:39:23.813830Z,29199.01,1652931563.81383
03:39:26.695355Z,29202.08,1652931566.695355
03:39:34.044192Z,29194.61,1652931574.044192
03:39:37.904433Z,29192.79,1652931577.904433
03:39:43.708370Z,29203.84,1652931583.70837
03:39:47.743450Z,29199.71,1652931587.74345
03:39:53.569871Z,29207.18,1652931593.569871
03:39:58.806333Z,29211.15,1652931598.806333
03:40:03.700626Z,29198.61,1652931603.700626
03:40:08.076250Z,29198.26,1652931608.07625
03:40:13.341563Z,29198.26,1652931613.341563
03:40:17.732992Z,29208.95,1652931617.732992
03:40:22.832048Z,29206.7,1652931622.832048
03:40:27.942461Z,29204.44,1652931627.942461
03:40:32.218375Z,29209.41,1652931632.218375
03:40:38.370283Z,29206.97,1652931638.370283
03:40:42.959575Z,29214.21,1652931642.959575
03:40:48.782416Z,29209.71,1652931648.782416
03:40:52.920043Z,29213.47,1652931652.920043
03:40:58.487335Z,29218.5,1652931658.487335
03:41:02.933943Z,29225.67,1652931662.933943
03:41:08.915285Z,29231.57,1652931668.915285
03:41:13.364651Z,29229.34,1652931673.364651
03:41:18.917438Z,29238.48,1652931678.917438
03:41:22.809956Z,29231.33,1652931682.809956
03:41:28.462688Z,29230.12,1652931688.462688
03:41:32.653518Z,29217.9,1652931692.653518
03:41:38.856348Z,29221.65,1652931698.856348
03:41:44.790960Z,29214.87,1652931704.79096
03:41:48.961837Z,29212.38,1652931708.961837
03:41:54.972716Z,29208.99,1652931714.972716
03:41:58.020302Z,29204.24,1652931718.020302
03:42:03.811593Z,29199.3,1652931723.811593
03:42:09.048331Z,29197.78,1652931729.048331
03:42:13.615065Z,29197.79,1652931733.615065
03:42:18.037555Z,29196.22,1652931738.037555
03:42:23.887826Z,29195.11,1652931743.887826
03:42:30.290037Z,29197.54,1652931750.290037
03:42:33.360695Z,29198.11,1652931753.360695
03:42:38.934043Z,29191.5,1652931758.934043
03:42:44.298012Z,29199.36,1652931764.298012
03:42:48.639794Z,29199.36,1652931768.639794
03:42:54.169346Z,29199.99,1652931774.169346
03:42:59.496813Z,29207.24,1652931779.496813
03:43:03.773109Z,29210.17,1652931783.773109
03:43:08.991144Z,29206.91,1652931788.991144
03:43:13.938850Z,29192.3,1652931793.93885
03:43:18.950010Z,29191.27,1652931798.95001
03:43:24.699264Z,29193.37,1652931804.699264
03:43:28.360902Z,29192.05,1652931808.360902
03:43:34.840771Z,29190.13,1652931814.840771
03:43:38.846347Z,29189.92,1652931818.846347
03:43:44.646004Z,29189.94,1652931824.646004
03:43:49.207454Z,29189.94,1652931829.207454
03:43:55.078344Z,29189.94,1652931835.078344
03:44:00.574575Z,29193.22,1652931840.574575
03:44:03.350194Z,29187.22,1652931843.350194
03:44:10.843494Z,29187.83,1652931850.843494
03:44:15.443864Z,29189.22,1652931855.443864
03:44:20.809732Z,29209,1652931860.809732
03:44:25.298652Z,29221.67,1652931865.298652
03:44:30.275723Z,29212.55,1652931870.275723
03:44:35.721278Z,29211.07,1652931875.721278
03:44:40.620919Z,29201.26,1652931880.620919
03:44:45.633097Z,29207.54,1652931885.633097
03:44:50.787037Z,29202.83,1652931890.787037
03:44:55.850540Z,29191.54,1652931895.85054
03:44:59.493977Z,29197.25,1652931899.493977
03:45:06.376835Z,29196.35,1652931906.376835
03:45:10.134264Z,29196.38,1652931910.134264
03:45:14.979437Z,29193.87,1652931914.979437
03:45:20.305374Z,29199.94,1652931920.305374
03:45:25.281604Z,29202.39,1652931925.281604
03:45:30.139159Z,29197.06,1652931930.139159
03:45:35.215757Z,29200.16,1652931935.215757
03:45:39.532058Z,29200.16,1652931939.532058
03:45:45.977308Z,29206.55,1652931945.977308
03:45:49.622717Z,29207.36,1652931949.622717
03:45:56.348284Z,29216.26,1652931956.348284
03:45:59.918624Z,29213.68,1652931959.918624
03:46:06.019538Z,29216.06,1652931966.019538
03:46:11.310442Z,29217.35,1652931971.310442
03:46:13.286232Z,29215.31,1652931973.286232
03:46:21.724441Z,29219.71,1652931981.724441
03:46:25.809432Z,29231.41,1652931985.809432
03:46:31.140140Z,29241.79,1652931991.14014
03:46:35.814989Z,29243.44,1652931995.814989
03:46:41.912279Z,29253.12,1652932001.912279
03:46:45.510207Z,29252.07,1652932005.510207
03:46:51.758556Z,29248.2,1652932011.758556
03:46:55.800802Z,29244.2,1652932015.800802
03:47:00.750468Z,29244.95,1652932020.750468
03:47:06.773400Z,29246.36,1652932026.7734
03:47:10.404899Z,29254.02,1652932030.404899
03:47:16.901459Z,29250.37,1652932036.901459
03:47:21.018236Z,29250.57,1652932041.018236
03:47:26.951282Z,29253.79,1652932046.951282
03:47:30.184504Z,29243.93,1652932050.184504
03:47:36.886761Z,29243.11,1652932056.886761
03:47:39.267626Z,29243.11,1652932059.267626
03:47:45.282303Z,29230.88,1652932065.282303
03:47:51.581085Z,29217.37,1652932071.581085
03:47:57.058806Z,29222.41,1652932077.058806
03:48:00.786721Z,29220.78,1652932080.786721
03:48:07.195752Z,29229.82,1652932087.195752
03:48:10.469974Z,29243.11,1652932090.469974
03:48:15.911444Z,29245.41,1652932095.911444
03:48:21.861609Z,29243.15,1652932101.861609
03:48:27.478865Z,29243.36,1652932107.478865
03:48:32.800724Z,29243.9,1652932112.800724
03:48:37.000085Z,29243.74,1652932117.000085
03:48:42.071935Z,29239.91,1652932122.071935
03:48:46.445256Z,29238.29,1652932126.445256
03:48:52.312756Z,29237.87,1652932132.312756
03:48:57.056952Z,29238.94,1652932137.056952
03:49:02.839527Z,29240.1,1652932142.839527
03:49:07.394616Z,29240.8,1652932147.394616
03:49:13.155112Z,29246.63,1652932153.155112
03:49:17.874019Z,29238.45,1652932157.874019
03:49:21.427945Z,29225.45,1652932161.427945
03:49:28.009462Z,29242.85,1652932168.009462
03:49:32.391153Z,29252.84,1652932172.391153
03:49:37.237703Z,29237.1,1652932177.237703
03:49:42.049391Z,29235.93,1652932182.049391
03:49:48.070597Z,29234.58,1652932188.070597
03:49:50.873564Z,29233.99,1652932190.873564
03:49:57.582120Z,29233.9,1652932197.58212
03:50:01.475652Z,29230.04,1652932201.475652
03:50:07.483916Z,29227.18,1652932207.483916
03:50:10.136568Z,29225.79,1652932210.136568
03:50:17.799271Z,29227.09,1652932217.799271
03:50:21.806438Z,29228.02,1652932221.806438
03:50:27.541015Z,29226.34,1652932227.541015
03:50:31.718430Z,29230.42,1652932231.71843
03:50:36.485915Z,29229.19,1652932236.485915
03:50:41.278377Z,29217.71,1652932241.278377
03:50:48.550399Z,29225.71,1652932248.550399
03:50:52.815484Z,29223.1,1652932252.815484
03:50:58.601900Z,29235.38,1652932258.6019
03:51:02.886382Z,29233.27,1652932262.886382
03:51:08.534759Z,29224.55,1652932268.534759
03:51:13.737660Z,29222.66,1652932273.73766
03:51:18.410190Z,29211.81,1652932278.41019
03:51:22.730284Z,29224.95,1652932282.730284
03:51:28.676925Z,29214.74,1652932288.676925
03:51:32.358373Z,29219.22,1652932292.358373
03:51:37.350030Z,29217.91,1652932297.35003
03:51:44.280091Z,29217.24,1652932304.280091
03:51:46.985057Z,29213.64,1652932306.985057
03:51:53.911211Z,29212.27,1652932313.911211
03:51:57.421399Z,29215.7,1652932317.421399
03:52:04.292682Z,29220.88,1652932324.292682
03:52:07.206911Z,29229,1652932327.206911
03:52:13.835220Z,29224.3,1652932333.83522
03:52:17.940066Z,29214.53,1652932337.940066
03:52:23.293426Z,29211.28,1652932343.293426
03:52:27.421410Z,29200.79,1652932347.42141
03:52:33.870882Z,29199.99,1652932353.870882
03:52:38.056041Z,29197.74,1652932358.056041
03:52:43.184398Z,29192.38,1652932363.184398
03:52:47.754090Z,29184,1652932367.75409
03:52:53.371976Z,29175.8,1652932373.371976
03:52:57.803498Z,29176.92,1652932377.803498
03:53:03.686807Z,29176.36,1652932383.686807
03:53:08.911459Z,29175.4,1652932388.911459
03:53:14.472038Z,29176.45,1652932394.472038
03:53:19.993334Z,29172.26,1652932399.993334
03:53:23.600113Z,29166.53,1652932403.600113
03:53:29.820248Z,29168.91,1652932409.820248
03:53:33.365814Z,29168.57,1652932413.365814
03:53:38.515949Z,29165.48,1652932418.515949
03:53:42.738140Z,29165.48,1652932422.73814
03:53:50.165723Z,29165.47,1652932430.165723
03:53:52.592319Z,29167.5,1652932432.592319
03:53:59.545812Z,29165.9,1652932439.545812
03:54:04.153934Z,29170.8,1652932444.153934
03:54:09.168970Z,29166.4,1652932449.16897
03:54:14.788513Z,29162.36,1652932454.788513
03:54:18.344911Z,29170.89,1652932458.344911
03:54:24.697085Z,29163.86,1652932464.697085
03:54:29.939310Z,29163.45,1652932469.93931
03:54:33.593623Z,29163.78,1652932473.593623
03:54:38.925355Z,29167.59,1652932478.925355
03:54:43.435536Z,29167.28,1652932483.435536
03:54:48.689889Z,29157.71,1652932488.689889
03:54:53.951539Z,29157.41,1652932493.951539
03:54:59.640948Z,29153.48,1652932499.640948
03:55:03.775647Z,29152.47,1652932503.775647
03:55:09.882076Z,29153.59,1652932509.882076
03:55:14.762743Z,29156.82,1652932514.762743
03:55:18.242108Z,29166.69,1652932518.242108
03:55:25.043623Z,29175.44,1652932525.043623
03:55:28.579950Z,29176.38,1652932528.57995
03:55:34.916617Z,29177.25,1652932534.916617
03:55:40.434242Z,29179.79,1652932540.434242
03:55:44.792695Z,29183.98,1652932544.792695
03:55:50.834265Z,29191.49,1652932550.834265
03:55:55.019095Z,29185.16,1652932555.019095
03:56:00.377963Z,29171.51,1652932560.377963
03:56:03.402951Z,29173.6,1652932563.402951
03:56:10.294538Z,29160.52,1652932570.294538
03:56:14.622770Z,29160.53,1652932574.62277
03:56:19.860246Z,29161.53,1652932579.860246
03:56:24.726625Z,29157.88,1652932584.726625
03:56:30.710094Z,29158.82,1652932590.710094
03:56:35.139424Z,29163.44,1652932595.139424
03:56:40.448906Z,29154.72,1652932600.448906
03:56:45.371783Z,29158.81,1652932605.371783
03:56:49.951035Z,29158.82,1652932609.951035
03:56:54.175741Z,29160.03,1652932614.175741
03:56:59.991003Z,29159.43,1652932619.991003
03:57:05.316973Z,29165.28,1652932625.316973
03:57:09.628250Z,29162.03,1652932629.62825
03:57:15.751637Z,29158.81,1652932635.751637
03:57:20.195827Z,29156.89,1652932640.195827
03:57:26.014916Z,29161.45,1652932646.014916
03:57:30.120093Z,29162.59,1652932650.120093
03:57:36.255449Z,29162.6,1652932656.255449
03:57:38.874303Z,29162.82,1652932658.874303
03:57:46.237495Z,29165.19,1652932666.237495
03:57:49.882926Z,29165.18,1652932669.882926
03:57:55.332670Z,29161.5,1652932675.33267
03:58:01.723166Z,29161.33,1652932681.723166
03:58:05.544614Z,29158.27,1652932685.544614
03:58:11.246498Z,29161.21,1652932691.246498
03:58:14.347482Z,29160.14,1652932694.347482
03:58:21.756203Z,29158.39,1652932701.756203
03:58:25.735316Z,29160.53,1652932705.735316
03:58:31.626054Z,29158.03,1652932711.626054
03:58:36.044118Z,29158.88,1652932716.044118
03:58:40.990844Z,29151.68,1652932720.990844
03:58:46.253844Z,29157.73,1652932726.253844
03:58:50.492428Z,29157.41,1652932730.492428
03:58:56.731486Z,29157.41,1652932736.731486
03:59:00.273952Z,29160.06,1652932740.273952
03:59:07.193849Z,29157.87,1652932747.193849
03:59:10.700598Z,29161.89,1652932750.700598
03:59:17.261809Z,29166.41,1652932757.261809
03:59:20.643108Z,29168.57,1652932760.643108
03:59:24.088004Z,29153.38,1652932764.088004
03:59:31.433925Z,29157.3,1652932771.433925
03:59:35.465083Z,29158.76,1652932775.465083
03:59:40.570620Z,29160.98,1652932780.57062
03:59:46.561716Z,29158.57,1652932786.561716
03:59:52.821541Z,29164.65,1652932792.821541
03:59:56.925658Z,29162.29,1652932796.925658
04:00:01.794548Z,29165.53,1652932801.794548
04:00:07.786031Z,29165.86,1652932807.786031
04:00:11.877444Z,29165.86,1652932811.877444
04:00:18.023821Z,29168.64,1652932818.023821
04:00:21.728480Z,29170.52,1652932821.72848
04:00:27.848784Z,29170.62,1652932827.848784
04:00:32.659061Z,29181.95,1652932832.659061
04:00:37.269733Z,29189.21,1652932837.269733
04:00:41.275183Z,29177.77,1652932841.275183
04:00:48.243612Z,29162.3,1652932848.243612
04:00:51.800787Z,29166.05,1652932851.800787
04:00:57.789642Z,29174.31,1652932857.789642
04:01:01.729380Z,29174.25,1652932861.72938
04:01:06.421986Z,29184.08,1652932866.421986
04:01:11.872293Z,29177.77,1652932871.872293
04:01:17.984797Z,29175.95,1652932877.984797
04:01:20.377674Z,29180.62,1652932880.377674
04:01:27.995980Z,29180.31,1652932887.99598
04:01:31.770661Z,29176.89,1652932891.770661
04:01:37.256461Z,29179.78,1652932897.256461
04:01:41.825053Z,29179.78,1652932901.825053
04:01:48.205486Z,29184.97,1652932908.205486
04:01:51.462130Z,29192.4,1652932911.46213
04:01:57.934618Z,29194.14,1652932917.934618
04:02:03.025270Z,29197.43,1652932923.02527
04:02:09.038552Z,29189.17,1652932929.038552
04:02:12.108105Z,29193.04,1652932932.108105
04:02:18.660491Z,29192.6,1652932938.660491
04:02:22.611093Z,29193.46,1652932942.611093
04:02:28.085180Z,29194.79,1652932948.08518
04:02:32.236770Z,29184.28,1652932952.23677
04:02:39.023332Z,29174.5,1652932959.023332
04:02:43.049310Z,29169.17,1652932963.04931
04:02:48.837461Z,29164.79,1652932968.837461
04:02:52.258891Z,29162.8,1652932972.258891
04:02:58.659222Z,29165.44,1652932978.659222
04:03:02.235938Z,29164.62,1652932982.235938
04:03:06.419301Z,29162.05,1652932986.419301
04:03:13.478181Z,29152.91,1652932993.478181
04:03:17.857377Z,29143.67,1652932997.857377
04:03:23.211936Z,29136.01,1652933003.211936
04:03:27.508267Z,29149.91,1652933007.508267
04:03:32.965628Z,29150.17,1652933012.965628
04:03:39.080050Z,29152.89,1652933019.08005
04:03:42.515523Z,29153.32,1652933022.515523
04:03:48.767598Z,29157.43,1652933028.767598
04:03:54.214718Z,29163.92,1652933034.214718
04:03:57.632208Z,29178.68,1652933037.632208
04:04:03.307841Z,29172.2,1652933043.307841
04:04:08.756398Z,29186.18,1652933048.756398
04:04:14.053857Z,29202.68,1652933054.053857
04:04:19.072113Z,29206.38,1652933059.072113
04:04:23.837159Z,29202.41,1652933063.837159
04:04:29.560834Z,29206.44,1652933069.560834
04:04:33.753112Z,29207.78,1652933073.753112
04:04:38.457638Z,29206.56,1652933078.457638
04:04:44.515188Z,29210.66,1652933084.515188
04:04:48.423364Z,29200.6,1652933088.423364
04:04:54.555583Z,29197.57,1652933094.555583
04:04:59.766274Z,29199.54,1652933099.766274
04:05:03.706557Z,29208.16,1652933103.706557
04:05:09.717092Z,29205.83,1652933109.717092
04:05:14.127832Z,29209.87,1652933114.127832
04:05:19.797843Z,29215.22,1652933119.797843
04:05:23.815990Z,29216.43,1652933123.81599
04:05:28.263643Z,29219.07,1652933128.263643
04:05:34.588768Z,29208.88,1652933134.588768
04:05:38.582526Z,29207.81,1652933138.582526
04:05:44.504693Z,29207.82,1652933144.504693
04:05:47.838811Z,29206.37,1652933147.838811
04:05:54.910973Z,29206.37,1652933154.910973
04:05:58.543344Z,29211.43,1652933158.543344
04:06:05.011385Z,29211.99,1652933165.011385
04:06:08.831009Z,29211.99,1652933168.831009
04:06:14.817271Z,29212.02,1652933174.817271
04:06:18.565957Z,29212.97,1652933178.565957
04:06:24.723478Z,29220.03,1652933184.723478
04:06:29.265330Z,29220.64,1652933189.26533
04:06:32.999888Z,29223.09,1652933192.999888
04:06:39.707524Z,29217.45,1652933199.707524
04:06:45.869161Z,29224.72,1652933205.869161
04:06:50.124122Z,29227.36,1652933210.124122
04:06:55.372825Z,29237.97,1652933215.372825
04:06:58.938372Z,29231.79,1652933218.938372
04:07:05.887509Z,29230.5,1652933225.887509
04:07:09.766159Z,29234.57,1652933229.766159
04:07:16.104930Z,29234.24,1652933236.10493
04:07:18.583266Z,29234.23,1652933238.583266
04:07:26.268608Z,29234.24,1652933246.268608
04:07:31.391196Z,29233.44,1652933251.391196
04:07:35.135244Z,29224.39,1652933255.135244
04:07:40.701380Z,29231.54,1652933260.70138
04:07:45.070215Z,29236.42,1652933265.070215
04:07:51.055665Z,29244.14,1652933271.055665
04:07:54.896892Z,29241.93,1652933274.896892
04:07:59.783882Z,29236.57,1652933279.783882
04:08:06.329014Z,29232.48,1652933286.329014
04:08:09.237760Z,29240.27,1652933289.23776
04:08:15.169555Z,29243.72,1652933295.169555
04:08:19.799505Z,29238.01,1652933299.799505
04:08:25.584145Z,29233.44,1652933305.584145
04:08:29.735769Z,29237.24,1652933309.735769
04:08:34.672732Z,29240.33,1652933314.672732
04:08:41.321422Z,29241.82,1652933321.321422
04:08:46.701692Z,29237.29,1652933326.701692
04:08:50.458104Z,29237.44,1652933330.458104
04:08:56.567622Z,29239.6,1652933336.567622
04:09:00.848716Z,29249.99,1652933340.848716
04:09:06.594957Z,29249.59,1652933346.594957
04:09:11.595654Z,29250,1652933351.595654
04:09:15.837897Z,29249.98,1652933355.837897
04:09:21.939717Z,29247.72,1652933361.939717
04:09:27.136237Z,29234.96,1652933367.136237
04:09:31.538286Z,29238.64,1652933371.538286
04:09:36.803070Z,29237.48,1652933376.80307
04:09:41.125432Z,29235.61,1652933381.125432
