2022-05-18,BTC-USD
06:20:45.864732Z,29957.08,1652854845.864732
06:20:51.669763Z,29964.7,1652854851.669763
06:20:55.058969Z,29964.19,1652854855.058969
06:21:00.075963Z,29971.15,1652854860.075963
06:21:05.654944Z,29971.89,1652854865.654944
06:21:11.299442Z,29973.6,1652854871.299442
06:21:15.342001Z,29964,1652854875.342001
06:21:20.847510Z,29965.77,1652854880.84751
06:21:23.932846Z,29958.34,1652854883.932846
06:21:31.850759Z,29954.27,1652854891.850759
06:21:35.668558Z,29950.13,1652854895.668558
06:21:41.798073Z,29949.52,1652854901.798073
06:21:44.925079Z,29948.96,1652854904.925079
06:21:50.944371Z,29941.94,1652854910.944371
06:21:54.288520Z,29934.12,1652854914.28852
06:22:01.709881Z,29934.13,1652854921.709881
06:22:06.051093Z,29932.83,1652854926.051093
06:22:11.447463Z,29938.01,1652854931.447463
06:22:15.886103Z,29951.29,1652854935.886103
06:22:21.607092Z,29945.67,1652854941.607092
06:22:23.979454Z,29945.35,1652854943.979454
06:22:32.112449Z,29945.37,1652854952.112449
06:22:34.832312Z,29947.34,1652854954.832312
06:22:41.295207Z,29951.02,1652854961.295207
06:22:44.246688Z,29948.83,1652854964.246688
06:22:51.680489Z,29941.16,1652854971.680489
06:22:54.856345Z,29936.3,1652854974.856345
06:23:01.658583Z,29923.74,1652854981.658583
06:23:05.115298Z,29924.76,1652854985.115298
06:23:12.056301Z,29922.15,1652854992.056301
06:23:17.073656Z,29912.17,1652854997.073656
06:23:21.765228Z,29892.06,1652855001.765228
06:23:27.803001Z,29895.58,1652855007.803001
06:23:31.404149Z,29896.66,1652855011.404149
06:23:33.120112Z,29890.13,1652855013.120112
06:23:43.076542Z,29904.46,1652855023.076542
06:23:47.268732Z,29900.59,1652855027.268732
06:23:52.216071Z,29901.99,1652855032.216071
06:23:57.209232Z,29907.96,1652855037.209232
06:24:02.472253Z,29915.07,1652855042.472253
06:24:06.671618Z,29913.16,1652855046.671618
06:24:12.801518Z,29926.7,1652855052.801518
06:24:17.135824Z,29917.67,1652855057.135824
06:24:23.057373Z,29901.63,1652855063.057373
06:24:27.264972Z,29898.04,1652855067.264972
06:24:32.383110Z,29902.65,1652855072.38311
06:24:36.044402Z,29893.64,1652855076.044402
06:24:42.458346Z,29890.97,1652855082.458346
06:24:47.326538Z,29880.7,1652855087.326538
06:24:52.784597Z,29883.76,1652855092.784597
06:24:57.149951Z,29881.02,1652855097.149951
06:25:02.988270Z,29898.92,1652855102.98827
06:25:06.945108Z,29899.24,1652855106.945108
06:25:12.769795Z,29885.02,1652855112.769795
06:25:16.998434Z,29882.44,1652855116.998434
06:25:22.852404Z,29884.5,1652855122.852404
06:25:27.123650Z,29880.28,1652855127.12365
06:25:32.394851Z,29882.74,1652855132.394851
06:25:36.812181Z,29886,1652855136.812181
06:25:43.169761Z,29890.41,1652855143.169761
06:25:46.268802Z,29889.2,1652855146.268802
06:25:51.769616Z,29890.58,1652855151.769616
06:25:55.481606Z,29888.72,1652855155.481606
06:26:02.520976Z,29886.15,1652855162.520976
06:26:07.036591Z,29894.27,1652855167.036591
06:26:12.974275Z,29905.15,1652855172.974275
06:26:17.959198Z,29907.27,1652855177.959198
06:26:23.779257Z,29904.65,1652855183.779257
06:26:26.471780Z,29911.02,1652855186.47178
06:26:33.573772Z,29910.57,1652855193.573772
06:26:38.156828Z,29909.02,1652855198.156828
06:26:43.581463Z,29908.54,1652855203.581463
06:26:48.052391Z,29909.26,1652855208.052391
06:26:54.195465Z,29903.96,1652855214.195465
06:26:56.300607Z,29901.73,1652855216.300607
06:27:03.746248Z,29908.84,1652855223.746248
06:27:07.811577Z,29912.98,1652855227.811577
06:27:13.352961Z,29912.99,1652855233.352961
06:27:18.151798Z,29912.99,1652855238.151798
06:27:22.875155Z,29912.99,1652855242.875155
06:27:28.153756Z,29906.55,1652855248.153756
06:27:33.469052Z,29905.99,1652855253.469052
06:27:36.772671Z,29907.68,1652855256.772671
06:27:44.477363Z,29912.9,1652855264.477363
06:27:48.154846Z,29909.39,1652855268.154846
06:27:54.462852Z,29898.45,1652855274.462852
06:27:55.793774Z,29898.45,1652855275.793774
06:28:04.478890Z,29891.58,1652855284.47889
06:28:08.742390Z,29889.63,1652855288.74239
06:28:14.794235Z,29887.94,1652855294.794235
06:28:19.295086Z,29900.32,1652855299.295086
06:28:23.853917Z,29902.34,1652855303.853917
06:28:30.049523Z,29906.49,1652855310.049523
06:28:34.332002Z,29903.39,1652855314.332002
06:28:38.901659Z,29902.8,1652855318.901659
06:28:43.357409Z,29903.35,1652855323.357409
06:28:49.252802Z,29903.35,1652855329.252802
06:28:54.566308Z,29909.78,1652855334.566308
06:28:59.147661Z,29914.49,1652855339.147661
06:29:04.835457Z,29910.55,1652855344.835457
06:29:07.842186Z,29919.35,1652855347.842186
06:29:14.774109Z,29915.1,1652855354.774109
06:29:18.687394Z,29906.52,1652855358.687394
06:29:24.789810Z,29898.03,1652855364.78981
06:29:27.717050Z,29904.39,1652855367.71705
06:29:34.761308Z,29903.85,1652855374.761308
06:29:38.754005Z,29905.59,1652855378.754005
06:29:44.487758Z,29898.07,1652855384.487758
06:29:47.136837Z,29898.27,1652855387.136837
06:29:55.005883Z,29892.48,1652855395.005883
06:29:59.009835Z,29902.08,1652855399.009835
06:30:04.544434Z,29902.68,1652855404.544434
06:30:08.974310Z,29888.97,1652855408.97431
06:30:15.292733Z,29892.89,1652855415.292733
06:30:17.809414Z,29891.41,1652855417.809414
06:30:24.954186Z,29892.45,1652855424.954186
06:30:31.054243Z,29892.89,1652855431.054243
06:30:35.096542Z,29890.37,1652855435.096542
06:30:40.653460Z,29889.07,1652855440.65346
06:30:45.167420Z,29889.1,1652855445.16742
06:30:50.594018Z,29889.1,1652855450.594018
06:30:54.265050Z,29906.55,1652855454.26505
06:31:00.564650Z,29899.42,1652855460.56465
06:31:04.677687Z,29893.2,1652855464.677687
06:31:09.257972Z,29894.13,1652855469.257972
06:31:14.401128Z,29892.94,1652855474.401128
06:31:20.861542Z,29887.7,1652855480.861542
06:31:24.487148Z,29891.42,1652855484.487148
06:31:30.090280Z,29887.7,1652855490.09028
06:31:34.770553Z,29890.54,1652855494.770553
06:31:40.737175Z,29896,1652855500.737175
06:31:44.348395Z,29895.99,1652855504.348395
06:31:50.446144Z,29888,1652855510.446144
06:31:54.461311Z,29890.23,1652855514.461311
06:31:59.426383Z,29890.61,1652855519.426383
06:32:06.286155Z,29886.97,1652855526.286155
06:32:09.953111Z,29889.2,1652855529.953111
06:32:13.904343Z,29890.11,1652855533.904343
06:32:21.580796Z,29890.55,1652855541.580796
06:32:25.380367Z,29890.55,1652855545.380367
06:32:31.867451Z,29890.55,1652855551.867451
06:32:35.816846Z,29890.23,1652855555.816846
06:32:41.533195Z,29884.02,1652855561.533195
06:32:45.788693Z,29884.05,1652855565.788693
06:32:50.915521Z,29884.05,1652855570.915521
06:32:55.624964Z,29884.05,1652855575.624964
06:33:01.287792Z,29879.22,1652855581.287792
06:33:02.582857Z,29879.22,1652855582.582857
06:33:11.075494Z,29879.22,1652855591.075494
06:33:15.804675Z,29879.22,1652855595.804675
06:33:21.658712Z,29870.7,1652855601.658712
06:33:26.338019Z,29861.86,1652855606.338019
06:33:30.577838Z,29855,1652855610.577838
06:33:35.856466Z,29870.47,1652855615.856466
06:33:42.090089Z,29865.94,1652855622.090089
06:33:46.349525Z,29876.08,1652855626.349525
06:33:51.177786Z,29859.59,1652855631.177786
06:33:55.692574Z,29870.92,1652855635.692574
06:34:00.252009Z,29880.5,1652855640.252009
06:34:06.894486Z,29901.44,1652855646.894486
06:34:10.550976Z,29901.28,1652855650.550976
06:34:16.104285Z,29895.65,1652855656.104285
06:34:20.576998Z,29895.59,1652855660.576998
06:34:25.378490Z,29895.87,1652855665.37849
06:34:29.273030Z,29896.61,1652855669.27303
06:34:36.641631Z,29907,1652855676.641631
06:34:41.651740Z,29909.69,1652855681.65174
06:34:45.978326Z,29912.73,1652855685.978326
06:34:51.550804Z,29917.34,1652855691.550804
06:34:57.792409Z,29913.83,1652855697.792409
06:35:01.749553Z,29907.87,1652855701.749553
06:35:07.859271Z,29900.92,1652855707.859271
06:35:12.337968Z,29897.02,1652855712.337968
06:35:17.780892Z,29905.17,1652855717.780892
06:35:19.799589Z,29905.15,1652855719.799589
06:35:27.805652Z,29905.65,1652855727.805652
06:35:32.032788Z,29905.64,1652855732.032788
06:35:38.125135Z,29901.81,1652855738.125135
06:35:41.865393Z,29900.32,1652855741.865393
06:35:47.822248Z,29891.3,1652855747.822248
06:35:51.687289Z,29889.28,1652855751.687289
06:35:55.475463Z,29888.36,1652855755.475463
06:36:02.108808Z,29881.78,1652855762.108808
06:36:07.746507Z,29884.85,1652855767.746507
06:36:10.830620Z,29881.2,1652855770.83062
06:36:16.082336Z,29877.35,1652855776.082336
06:36:21.296603Z,29880.84,1652855781.296603
06:36:26.197926Z,29884.44,1652855786.197926
06:36:32.160672Z,29895.63,1652855792.160672
06:36:36.845995Z,29894.87,1652855796.845995
06:36:40.256652Z,29894.19,1652855800.256652
06:36:47.877502Z,29901.15,1652855807.877502
06:36:51.943069Z,29901.17,1652855811.943069
06:36:58.388156Z,29900.32,1652855818.388156
06:37:03.260929Z,29900.32,1652855823.260929
06:37:08.022397Z,29886.73,1652855828.022397
06:37:12.292013Z,29891.84,1652855832.292013
06:37:17.720955Z,29891.78,1652855837.720955
06:37:22.921726Z,29894.42,1652855842.921726
06:37:27.840722Z,29895.52,1652855847.840722
06:37:32.212592Z,29891.21,1652855852.212592
06:37:38.846098Z,29889.85,1652855858.846098
06:37:42.091327Z,29893.59,1652855862.091327
06:37:48.375892Z,29894.94,1652855868.375892
06:37:51.728486Z,29889.69,1652855871.728486
06:37:57.748978Z,29891.57,1652855877.748978
06:38:02.678661Z,29891.85,1652855882.678661
06:38:07.582007Z,29895.63,1652855887.582007
06:38:14.096543Z,29896.36,1652855894.096543
06:38:17.574051Z,29894.75,1652855897.574051
06:38:23.448202Z,29896.42,1652855903.448202
06:38:27.243076Z,29899,1652855907.243076
06:38:33.494592Z,29907.7,1652855913.494592
06:38:38.582881Z,29907.71,1652855918.582881
06:38:42.294387Z,29905.99,1652855922.294387
06:38:47.427143Z,29909.9,1652855927.427143
06:38:52.388091Z,29909.41,1652855932.388091
06:38:59.124639Z,29909.21,1652855939.124639
06:39:02.454843Z,29917.41,1652855942.454843
06:39:08.784235Z,29926.37,1652855948.784235
06:39:13.755974Z,29923.63,1652855953.755974
06:39:19.115307Z,29921.22,1652855959.115307
06:39:22.967207Z,29925.98,1652855962.967207
06:39:28.089319Z,29939.89,1652855968.089319
06:39:33.971358Z,29939.55,1652855973.971358
06:39:39.352626Z,29939.72,1652855979.352626
06:39:43.204063Z,29930.45,1652855983.204063
06:39:49.703117Z,29940.02,1652855989.703117
06:39:54.685313Z,29930.01,1652855994.685313
06:39:59.119424Z,29932.9,1652855999.119424
06:40:04.608950Z,29925.54,1652856004.60895
06:40:07.859132Z,29925.48,1652856007.859132
06:40:13.508981Z,29917.41,1652856013.508981
06:40:18.182946Z,29909.28,1652856018.182946
06:40:24.737571Z,29911.85,1652856024.737571
06:40:28.864815Z,29923.66,1652856028.864815
06:40:34.776636Z,29907.75,1652856034.776636
06:40:39.207218Z,29910.73,1652856039.207218
06:40:44.096919Z,29910.12,1652856044.096919
06:40:49.875819Z,29911.04,1652856049.875819
06:40:53.268258Z,29904.93,1652856053.268258
06:40:58.486029Z,29906.35,1652856058.486029
06:41:04.201977Z,29907.06,1652856064.201977
06:41:08.549650Z,29919,1652856068.54965
06:41:14.850984Z,29918.28,1652856074.850984
06:41:19.062307Z,29912.99,1652856079.062307
06:41:23.810091Z,29914.79,1652856083.810091
06:41:28.800491Z,29915.31,1652856088.800491
06:41:34.114687Z,29909.9,1652856094.114687
06:41:38.498185Z,29907.93,1652856098.498185
06:41:42.834200Z,29911.1,1652856102.8342
06:41:49.524750Z,29917.27,1652856109.52475
06:41:54.749806Z,29916.28,1652856114.749806
06:41:58.414361Z,29918.99,1652856118.414361
06:42:04.071212Z,29919,1652856124.071212
06:42:10.790117Z,29909.4,1652856130.790117
06:42:15.276639Z,29909.87,1652856135.276639
06:42:20.793780Z,29909.8,1652856140.79378
06:42:25.067226Z,29919.67,1652856145.067226
06:42:29.244143Z,29931.82,1652856149.244143
06:42:34.381583Z,29935.08,1652856154.381583
06:42:40.939387Z,29935.16,1652856160.939387
06:42:44.472851Z,29928.2,1652856164.472851
06:42:50.174385Z,29922.34,1652856170.174385
06:42:54.732702Z,29924.98,1652856174.732702
06:43:00.638750Z,29917,1652856180.63875
06:43:04.921535Z,29923.86,1652856184.921535
06:43:10.981717Z,29924.08,1652856190.981717
06:43:15.157929Z,29924.07,1652856195.157929
06:43:19.808902Z,29929.03,1652856199.808902
06:43:25.922056Z,29945.62,1652856205.922056
06:43:30.059628Z,29938.9,1652856210.059628
06:43:35.008431Z,29942.51,1652856215.008431
06:43:39.125416Z,29939.41,1652856219.125416
06:43:43.895948Z,29927.75,1652856223.895948
06:43:48.644069Z,29924.75,1652856228.644069
06:43:53.707986Z,29926.99,1652856233.707986
06:44:00.795402Z,29927.79,1652856240.795402
06:44:04.854537Z,29927.75,1652856244.854537
06:44:10.812720Z,29926.37,1652856250.81272
06:44:14.369776Z,29914.65,1652856254.369776
06:44:20.896368Z,29914.3,1652856260.896368
06:44:24.716431Z,29912.4,1652856264.716431
06:44:30.861811Z,29916.7,1652856270.861811
06:44:35.215277Z,29931.09,1652856275.215277
06:44:40.612489Z,29927.6,1652856280.612489
06:44:43.619610Z,29928.37,1652856283.61961
06:44:50.910232Z,29926.63,1652856290.910232
06:44:55.830853Z,29925.67,1652856295.830853
06:44:59.724092Z,29929.46,1652856299.724092
06:45:05.673753Z,29917.72,1652856305.673753
06:45:11.350453Z,29917.76,1652856311.350453
06:45:16.596644Z,29913.05,1652856316.596644
06:45:20.842704Z,29907.76,1652856320.842704
06:45:25.779327Z,29907.68,1652856325.779327
06:45:30.897030Z,29907.68,1652856330.89703
06:45:37.081207Z,29897.78,1652856337.081207
06:45:40.765421Z,29895.02,1652856340.765421
06:45:46.928397Z,29890.87,1652856346.928397
06:45:50.918079Z,29883.23,1652856350.918079
06:45:56.496739Z,29887.38,1652856356.496739
06:46:02.222275Z,29891.35,1652856362.222275
06:46:06.224250Z,29883.94,1652856366.22425
06:46:10.380925Z,29885.11,1652856370.380925
06:46:17.104933Z,29889.03,1652856377.104933
06:46:20.458158Z,29886.25,1652856380.458158
06:46:27.220251Z,29881.4,1652856387.220251
06:46:29.347530Z,29872.93,1652856389.34753
06:46:37.443029Z,29876.54,1652856397.443029
06:46:41.514853Z,29877.48,1652856401.514853
06:46:45.791303Z,29879.05,1652856405.791303
06:46:50.341902Z,29879.08,1652856410.341902
06:46:55.545773Z,29879.07,1652856415.545773
06:47:01.729203Z,29878.67,1652856421.729203
06:47:05.716817Z,29877.51,1652856425.716817
06:47:11.968012Z,29859.28,1652856431.968012
06:47:17.573509Z,29858.8,1652856437.573509
06:47:22.623494Z,29846.53,1652856442.623494
06:47:25.943490Z,29850.25,1652856445.94349
06:47:32.593441Z,29851.54,1652856452.593441
06:47:36.929614Z,29852.08,1652856456.929614
06:47:43.034393Z,29843.93,1652856463.034393
06:47:47.774620Z,29828.01,1652856467.77462
06:47:52.556765Z,29842.49,1652856472.556765
06:47:56.386873Z,29838.5,1652856476.386873
06:48:02.803948Z,29841.2,1652856482.803948
06:48:06.880245Z,29854.17,1652856486.880245
06:48:12.530819Z,29841.9,1652856492.530819
06:48:16.916882Z,29832.1,1652856496.916882
06:48:22.846514Z,29822.94,1652856502.846514
06:48:26.250960Z,29824.03,1652856506.25096
06:48:31.574309Z,29820.39,1652856511.574309
06:48:36.997849Z,29818.47,1652856516.997849
06:48:40.909176Z,29817.41,1652856520.909176
06:48:48.048199Z,29814.22,1652856528.048199
06:48:51.275580Z,29808.77,1652856531.27558
06:48:57.534218Z,29810.87,1652856537.534218
06:49:01.680287Z,29830.4,1652856541.680287
06:49:06.194570Z,29839.72,1652856546.19457
06:49:11.492471Z,29832.28,1652856551.492471
06:49:17.831573Z,29819.73,1652856557.831573
06:49:21.554288Z,29819.54,1652856561.554288
06:49:28.584669Z,29830.18,1652856568.584669
06:49:30.679287Z,29830.24,1652856570.679287
06:49:38.043527Z,29837.1,1652856578.043527
06:49:43.612021Z,29829.39,1652856583.612021
06:49:47.598537Z,29831.19,1652856587.598537
06:49:53.674388Z,29834.5,1652856593.674388
06:49:58.080905Z,29832.94,1652856598.080905
06:50:02.215731Z,29833.77,1652856602.215731
06:50:06.937853Z,29830.26,1652856606.937853
06:50:13.821282Z,29829.88,1652856613.821282
06:50:17.138198Z,29819.69,1652856617.138198
06:50:23.986450Z,29809.68,1652856623.98645
06:50:27.992391Z,29806.7,1652856627.992391
06:50:34.091284Z,29773.82,1652856634.091284
06:50:37.649016Z,29769.11,1652856637.649016
06:50:43.671351Z,29756.37,1652856643.671351
06:50:47.921850Z,29751.92,1652856647.92185
06:50:53.783134Z,29777.15,1652856653.783134
06:50:57.517574Z,29775.49,1652856657.517574
06:51:04.098432Z,29784.16,1652856664.098432
06:51:07.538970Z,29796.04,1652856667.53897
06:51:13.296983Z,29800.91,1652856673.296983
06:51:17.876463Z,29806.97,1652856677.876463
06:51:22.693562Z,29800.24,1652856682.693562
06:51:28.696578Z,29797.66,1652856688.696578
06:51:33.074974Z,29783.02,1652856693.074974
06:51:38.536398Z,29772.68,1652856698.536398
06:51:42.741504Z,29771.67,1652856702.741504
06:51:48.636698Z,29749.38,1652856708.636698
06:51:53.019056Z,29740.51,1652856713.019056
06:51:59.177266Z,29741.24,1652856719.177266
06:52:02.796659Z,29737.73,1652856722.796659
06:52:07.575628Z,29742.03,1652856727.575628
06:52:11.040767Z,29737.99,1652856731.040767
06:52:19.132674Z,29750.3,1652856739.132674
06:52:23.584655Z,29756.86,1652856743.584655
06:52:27.199171Z,29760.21,1652856747.199171
06:52:33.218931Z,29776.71,1652856753.218931
06:52:39.553669Z,29759.75,1652856759.553669
06:52:43.463657Z,29761.27,1652856763.463657
06:52:49.950780Z,29759.02,1652856769.95078
06:52:52.890903Z,29753.94,1652856772.890903
06:52:59.833453Z,29753.33,1652856779.833453
06:53:03.984066Z,29757.43,1652856783.984066
06:53:09.525491Z,29738,1652856789.525491
06:53:13.565440Z,29758.45,1652856793.56544
06:53:18.716032Z,29757.22,1652856798.716032
06:53:22.678624Z,29762.76,1652856802.678624
06:53:28.644703Z,29773.62,1652856808.644703
06:53:35.108722Z,29770.19,1652856815.108722
06:53:39.152608Z,29764.54,1652856819.152608
06:53:44.830594Z,29760.07,1652856824.830594
06:53:48.677197Z,29759.66,1652856828.677197
06:53:54.400799Z,29776.16,1652856834.400799
06:53:58.921841Z,29775.87,1652856838.921841
06:54:03.379493Z,29779.93,1652856843.379493
06:54:09.274279Z,29775.67,1652856849.274279
06:54:14.000745Z,29760.06,1652856854.000745
06:54:19.229778Z,29764.22,1652856859.229778
06:54:24.845421Z,29775.39,1652856864.845421
06:54:29.203837Z,29776.59,1652856869.203837
06:54:31.760010Z,29771.71,1652856871.76001
06:54:39.995945Z,29764.71,1652856879.995945
06:54:43.822321Z,29767.94,1652856883.822321
06:54:50.256282Z,29768.46,1652856890.256282
06:54:53.939593Z,29768.45,1652856893.939593
06:54:58.984230Z,29766.35,1652856898.98423
06:55:04.495758Z,29773,1652856904.495758
06:55:08.876168Z,29776.43,1652856908.876168
06:55:13.951796Z,29773.89,1652856913.951796
06:55:18.793052Z,29773.26,1652856918.793052
06:55:24.958512Z,29773.69,1652856924.958512
06:55:30.244361Z,29776.62,1652856930.244361
06:55:33.561884Z,29776.9,1652856933.561884
06:55:40.560338Z,29788.51,1652856940.560338
06:55:45.918471Z,29787.84,1652856945.918471
06:55:49.733878Z,29776.42,1652856949.733878
06:55:55.318137Z,29781.32,1652856955.318137
06:55:59.749215Z,29782.96,1652856959.749215
06:56:05.643834Z,29766.59,1652856965.643834
06:56:09.425601Z,29774.1,1652856969.425601
06:56:15.274193Z,29786.83,1652856975.274193
06:56:20.088591Z,29771.67,1652856980.088591
06:56:25.376206Z,29760.62,1652856985.376206
06:56:29.461550Z,29761.22,1652856989.46155
06:56:36.113026Z,29771.46,1652856996.113026
06:56:39.371964Z,29766.42,1652856999.371964
06:56:46.542678Z,29766.31,1652857006.542678
06:56:50.042213Z,29764.57,1652857010.042213
06:56:55.535645Z,29765.6,1652857015.535645
06:57:00.314596Z,29740.15,1652857020.314596
06:57:06.094255Z,29758.53,1652857026.094255
06:57:10.026612Z,29757.96,1652857030.026612
06:57:15.547324Z,29746.21,1652857035.547324
06:57:19.773748Z,29739.15,1652857039.773748
06:57:25.239720Z,29740.97,1652857045.23972
06:57:30.759267Z,29751.34,1652857050.759267
06:57:35.782065Z,29756.04,1652857055.782065
06:57:40.340825Z,29754.85,1652857060.340825
06:57:45.893885Z,29733.11,1652857065.893885
06:57:51.314213Z,29729.44,1652857071.314213
06:57:55.090250Z,29726.9,1652857075.09025
06:58:00.981700Z,29734.78,1652857080.9817
06:58:06.331605Z,29733.31,1652857086.331605
06:58:10.683711Z,29738.95,1652857090.683711
06:58:15.921345Z,29746.7,1652857095.921345
06:58:21.692777Z,29734.37,1652857101.692777
06:58:24.898154Z,29738.95,1652857104.898154
06:58:31.479115Z,29739.19,1652857111.479115
06:58:36.776105Z,29734.66,1652857116.776105
06:58:40.996763Z,29734.7,1652857120.996763
06:58:46.805002Z,29734.35,1652857126.805002
06:58:51.127723Z,29725.5,1652857131.127723
06:58:56.645181Z,29726.85,1652857136.645181
06:59:01.315025Z,29731.58,1652857141.315025
06:59:07.141690Z,29721.83,1652857147.14169
06:59:09.548956Z,29722.72,1652857149.548956
06:59:16.431648Z,29718.13,1652857156.431648
06:59:21.561944Z,29716.47,1652857161.561944
06:59:25.645689Z,29704.7,1652857165.645689
06:59:30.698081Z,29705.07,1652857170.698081
06:59:37.067062Z,29711.13,1652857177.067062
06:59:41.038920Z,29712.19,1652857181.03892
06:59:47.186360Z,29722.93,1652857187.18636
06:59:51.217401Z,29719.24,1652857191.217401
06:59:56.138931Z,29702.31,1652857196.138931
07:00:01.727047Z,29708.51,1652857201.727047
07:00:05.770224Z,29717.48,1652857205.770224
07:00:11.161468Z,29722.51,1652857211.161468
07:00:15.705160Z,29700,1652857215.70516
07:00:21.893779Z,29703.59,1652857221.893779
07:00:27.622147Z,29719.3,1652857227.622147
07:00:32.093215Z,29716.86,1652857232.093215
07:00:37.808963Z,29728.3,1652857237.808963
07:00:40.926617Z,29732.98,1652857240.926617
07:00:47.574406Z,29743.33,1652857247.574406
07:00:51.875045Z,29749.12,1652857251.875045
07:00:58.140562Z,29742.05,1652857258.140562
07:01:01.221384Z,29754.4,1652857261.221384
07:01:08.132590Z,29743.25,1652857268.13259
07:01:11.202079Z,29739.45,1652857271.202079
07:01:17.783707Z,29748.45,1652857277.783707
07:01:21.314474Z,29750.03,1652857281.314474
07:01:27.814532Z,29734.56,1652857287.814532
07:01:32.380945Z,29721.56,1652857292.380945
07:01:37.623022Z,29727.25,1652857297.623022
07:01:41.739236Z,29724.97,1652857301.739236
07:01:47.754052Z,29721.25,1652857307.754052
07:01:51.919905Z,29724.32,1652857311.919905
07:01:57.589016Z,29724.37,1652857317.589016
07:02:01.554644Z,29714.41,1652857321.554644
07:02:06.933496Z,29719.57,1652857326.933496
07:02:11.048335Z,29708,1652857331.048335
07:02:18.022161Z,29698.31,1652857338.022161
07:02:21.750433Z,29690.26,1652857341.750433
07:02:27.748843Z,29674.68,1652857347.748843
07:02:31.942786Z,29659.22,1652857351.942786
07:02:38.704799Z,29670.05,1652857358.704799
07:02:43.652037Z,29695.85,1652857363.652037
07:02:47.790540Z,29683.67,1652857367.79054
07:02:53.688761Z,29700.73,1652857373.688761
07:02:57.152542Z,29699.71,1652857377.152542
07:03:02.627493Z,29679.21,1652857382.627493
07:03:08.892988Z,29678.82,1652857388.892988
07:03:12.173852Z,29691.89,1652857392.173852
07:03:18.268256Z,29678.51,1652857398.268256
07:03:22.718570Z,29679.98,1652857402.71857
07:03:27.535085Z,29676.49,1652857407.535085
07:03:33.814451Z,29685.09,1652857413.814451
07:03:37.781214Z,29700.87,1652857417.781214
07:03:43.843652Z,29714.58,1652857423.843652
07:03:47.673881Z,29718.96,1652857427.673881
07:03:53.522719Z,29726.71,1652857433.522719
07:03:57.888102Z,29731.21,1652857437.888102
07:04:03.459018Z,29731.78,1652857443.459018
07:04:07.914405Z,29736.48,1652857447.914405
07:04:13.487672Z,29733.83,1652857453.487672
07:04:17.619048Z,29730.67,1652857457.619048
07:04:22.524447Z,29737.31,1652857462.524447
07:04:28.663566Z,29745.33,1652857468.663566
07:04:32.215928Z,29740.92,1652857472.215928
07:04:37.547732Z,29745.83,1652857477.547732
07:04:42.782883Z,29751.01,1652857482.782883
07:04:48.376774Z,29760.12,1652857488.376774
07:04:52.730375Z,29754.4,1652857492.730375
07:04:59.101429Z,29775.86,1652857499.101429
07:05:04.543157Z,29789.23,1652857504.543157
07:05:08.160111Z,29792.86,1652857508.160111
07:05:13.645173Z,29770.47,1652857513.645173
07:05:19.083677Z,29765.46,1652857519.083677
07:05:24.875899Z,29767.25,1652857524.875899
07:05:28.709330Z,29762.2,1652857528.70933
07:05:34.800235Z,29756.59,1652857534.800235
07:05:38.318518Z,29747.94,1652857538.318518
07:05:44.826452Z,29763.46,1652857544.826452
07:05:48.374694Z,29769.11,1652857548.374694
07:05:54.352367Z,29773.63,1652857554.352367
07:05:59.354895Z,29773.37,1652857559.354895
07:06:04.466961Z,29767.7,1652857564.466961
07:06:08.917889Z,29766.7,1652857568.917889
07:06:14.031606Z,29776.38,1652857574.031606
07:06:18.261230Z,29779.96,1652857578.26123
07:06:24.111076Z,29779.14,1652857584.111076
07:06:29.091323Z,29784.91,1652857589.091323
07:06:34.173934Z,29787.83,1652857594.173934
07:06:40.126467Z,29790.02,1652857600.126467
07:06:43.184337Z,29790.02,1652857603.184337
07:06:49.356945Z,29793.22,1652857609.356945
07:06:53.869164Z,29800,1652857613.869164
07:06:59.832500Z,29799.72,1652857619.8325
07:07:03.017064Z,29789.62,1652857623.017064
07:07:09.965795Z,29792.75,1652857629.965795
07:07:14.134901Z,29791.88,1652857634.134901
07:07:19.746803Z,29775.8,1652857639.746803
07:07:24.046530Z,29768.66,1652857644.04653
07:07:30.081954Z,29789.69,1652857650.081954
07:07:35.485703Z,29765.81,1652857655.485703
07:07:39.096253Z,29777.92,1652857659.096253
07:07:45.929577Z,29772.84,1652857665.929577
07:07:49.822549Z,29774.21,1652857669.822549
07:07:56.031096Z,29776.45,1652857676.031096
07:07:59.699555Z,29780.87,1652857679.699555
07:08:05.939620Z,29770.95,1652857685.93962
07:08:09.752952Z,29744.9,1652857689.752952
07:08:15.743681Z,29748.78,1652857695.743681
07:08:19.730292Z,29750.58,1652857699.730292
07:08:24.573470Z,29747.5,1652857704.57347
07:08:29.871506Z,29763.66,1652857709.871506
07:08:35.197033Z,29770.82,1652857715.197033
07:08:39.559391Z,29770.41,1652857719.559391
07:08:45.940121Z,29782.56,1652857725.940121
07:08:49.950069Z,29781.62,1652857729.950069
07:08:54.122101Z,29784.38,1652857734.122101
07:08:59.666776Z,29784.91,1652857739.666776
07:09:05.731705Z,29776.48,1652857745.731705
07:09:09.741285Z,29788.02,1652857749.741285
07:09:15.618495Z,29790.36,1652857755.618495
07:09:19.723283Z,29790.35,1652857759.723283
07:09:25.598629Z,29797.74,1652857765.598629
07:09:30.513156Z,29799.67,1652857770.513156
07:09:36.162390Z,29800.86,1652857776.16239
07:09:39.919473Z,29812.52,1652857779.919473
