2022-05-20,BTC-USD
06:14:02.976846Z,30102.28,1653027242.976846
06:14:07.895095Z,30105.72,1653027247.895095
06:14:11.664847Z,30107.56,1653027251.664847
06:14:15.861855Z,30102.67,1653027255.861855
06:14:21.935943Z,30114.12,1653027261.935943
06:14:27.659Z,30115.01,1653027267.000659
06:14:31.612330Z,30114.99,1653027271.61233
06:14:36.995330Z,30114.99,1653027276.99533
06:14:41.787854Z,30113.87,1653027281.787854
06:14:47.886097Z,30111.72,1653027287.886097
06:14:53.090446Z,30111.6,1653027293.090446
06:14:57.028456Z,30109.84,1653027297.028456
06:15:03.833365Z,30100.34,1653027303.833365
06:15:07.226590Z,30100,1653027307.22659
06:15:13.663715Z,30089.09,1653027313.663715
06:15:17.256573Z,30082.25,1653027317.256573
06:15:23.908725Z,30080.21,1653027323.908725
06:15:26.491999Z,30074.04,1653027326.491999
06:15:33.608745Z,30078.86,1653027333.608745
06:15:37.409689Z,30081.25,1653027337.409689
06:15:42.757761Z,30073.38,1653027342.757761
06:15:48.893806Z,30078.19,1653027348.893806
06:15:50.781354Z,30072.76,1653027350.781354
06:15:58.891326Z,30075.87,1653027358.891326
06:16:03.287869Z,30072.76,1653027363.287869
06:16:07.257409Z,30067.27,1653027367.257409
06:16:12.594224Z,30068.75,1653027372.594224
06:16:19.092386Z,30061.98,1653027379.092386
06:16:23.106544Z,30066.04,1653027383.106544
06:16:29.021281Z,30062.68,1653027389.021281
06:16:31.407737Z,30062.68,1653027391.407737
06:16:38.030109Z,30061.64,1653027398.030109
06:16:42.891221Z,30061.36,1653027402.891221
06:16:48.485897Z,30054.37,1653027408.485897
06:16:53.087444Z,30048.09,1653027413.087444
06:16:58.754529Z,30047.1,1653027418.754529
06:17:03.264123Z,30047.1,1653027423.264123
06:17:09.071618Z,30054.33,1653027429.071618
06:17:14.121864Z,30041.28,1653027434.121864
06:17:16.134177Z,30038.39,1653027436.134177
06:17:23.782436Z,30043.2,1653027443.782436
06:17:29.472011Z,30030.73,1653027449.472011
06:17:33.647285Z,30035.89,1653027453.647285
06:17:39.004919Z,30033.48,1653027459.004919
06:17:43.722328Z,30034.77,1653027463.722328
06:17:49.503357Z,30038.84,1653027469.503357
06:17:53.703079Z,30037.5,1653027473.703079
06:17:58.899456Z,30040.3,1653027478.899456
06:18:03.381449Z,30034.08,1653027483.381449
06:18:08.258997Z,30025.41,1653027488.258997
06:18:14.655117Z,30023.15,1653027494.655117
06:18:19.614393Z,30031.82,1653027499.614393
06:18:24.437959Z,30036.43,1653027504.437959
06:18:28.555524Z,30043.13,1653027508.555524
06:18:34.811100Z,30048.81,1653027514.8111
06:18:39.103543Z,30050.81,1653027519.103543
06:18:44.811628Z,30047.63,1653027524.811628
06:18:48.484646Z,30046.82,1653027528.484646
06:18:55.268204Z,30047.49,1653027535.268204
06:18:57.425916Z,30047.6,1653027537.425916
06:19:05.097373Z,30048.7,1653027545.097373
06:19:09.083996Z,30045.35,1653027549.083996
06:19:14.867752Z,30048.27,1653027554.867752
06:19:18.792043Z,30047.38,1653027558.792043
06:19:23.247560Z,30045.16,1653027563.24756
06:19:28.810066Z,30045.17,1653027568.810066
06:19:34.787469Z,30051.98,1653027574.787469
06:19:38.810002Z,30053.02,1653027578.810002
06:19:43.540264Z,30056.17,1653027583.540264
06:19:49.230832Z,30052.26,1653027589.230832
06:19:55.877181Z,30052.12,1653027595.877181
06:19:59.688388Z,30051.97,1653027599.688388
06:20:05.890988Z,30035.03,1653027605.890988
06:20:09.738325Z,30021.63,1653027609.738325
06:20:15.614506Z,30017.12,1653027615.614506
06:20:20.409046Z,30020.48,1653027620.409046
06:20:25.914542Z,30016.3,1653027625.914542
06:20:29.128804Z,30020.17,1653027629.128804
06:20:35.827016Z,30023.79,1653027635.827016
06:20:39.752493Z,30021.23,1653027639.752493
06:20:44.663809Z,30029.85,1653027644.663809
06:20:49.543874Z,30025.03,1653027649.543874
06:20:54.735345Z,30030.78,1653027654.735345
06:20:59.255871Z,30025.26,1653027659.255871
06:21:05.798364Z,30025.98,1653027665.798364
06:21:07.617995Z,30028.61,1653027667.617995
06:21:14.115477Z,30026.08,1653027674.115477
06:21:19.322459Z,30026.08,1653027679.322459
06:21:25.647512Z,30042.18,1653027685.647512
06:21:28.800244Z,30047.59,1653027688.800244
06:21:35.723313Z,30054.67,1653027695.723313
06:21:40.884105Z,30055.13,1653027700.884105
06:21:44.888584Z,30046.41,1653027704.888584
06:21:50.526179Z,30046.41,1653027710.526179
06:21:56.253316Z,30034.78,1653027716.253316
06:22:00.675503Z,30032.48,1653027720.675503
06:22:06.302697Z,30026.01,1653027726.302697
06:22:11.219027Z,30032.38,1653027731.219027
06:22:16.410410Z,30035.63,1653027736.41041
06:22:21.520659Z,30030.11,1653027741.520659
06:22:25.644279Z,30039.03,1653027745.644279
06:22:30.743328Z,30043.65,1653027750.743328
06:22:36.496286Z,30043.68,1653027756.496286
06:22:40.075404Z,30042.03,1653027760.075404
06:22:45.822181Z,30043.79,1653027765.822181
06:22:51.978753Z,30036.7,1653027771.978753
06:22:55.994557Z,30037.35,1653027775.994557
06:23:01.344169Z,30038.79,1653027781.344169
06:23:06.282052Z,30030.47,1653027786.282052
06:23:11.385147Z,30036.79,1653027791.385147
06:23:15.694150Z,30036.91,1653027795.69415
06:23:21.685668Z,30037.05,1653027801.685668
06:23:26.618211Z,30036.04,1653027806.618211
06:23:31.723009Z,30033.19,1653027811.723009
06:23:34.878359Z,30033.19,1653027814.878359
06:23:42.254906Z,30033.18,1653027822.254906
06:23:47.300434Z,30033.19,1653027827.300434
06:23:51.258881Z,30031.47,1653027831.258881
06:23:57.578237Z,30028.83,1653027837.578237
06:24:00.814277Z,30028.57,1653027840.814277
06:24:06.786181Z,30028.56,1653027846.786181
06:24:09.612412Z,30040.84,1653027849.612412
06:24:17.117491Z,30033.42,1653027857.117491
06:24:22.580796Z,30032.88,1653027862.580796
06:24:25.007833Z,30027.76,1653027865.007833
06:24:31.999420Z,30015.37,1653027871.99942
06:24:36.600648Z,30013.01,1653027876.600648
06:24:42.933784Z,30020.43,1653027882.933784
06:24:46.673712Z,30016,1653027886.673712
06:24:51.626859Z,30015.54,1653027891.626859
06:24:57.993743Z,30019.93,1653027897.993743
06:25:01.546099Z,30018.33,1653027901.546099
06:25:07.770629Z,30015.81,1653027907.770629
06:25:12.164893Z,30015.6,1653027912.164893
06:25:18.053624Z,30005.98,1653027918.053624
06:25:21.250131Z,30006.42,1653027921.250131
06:25:26.158784Z,30004.9,1653027926.158784
06:25:32.619514Z,29993.95,1653027932.619514
06:25:38.163455Z,29997.7,1653027938.163455
06:25:42.599291Z,29996.62,1653027942.599291
06:25:46.603250Z,29995.94,1653027946.60325
06:25:53.230970Z,29998.47,1653027953.23097
06:25:56.646069Z,29993.69,1653027956.646069
06:26:01.789309Z,29996.02,1653027961.789309
06:26:08.323557Z,29987.84,1653027968.323557
06:26:11.711533Z,29987.82,1653027971.711533
06:26:18.404821Z,29981.67,1653027978.404821
06:26:22.956931Z,29973.96,1653027982.956931
06:26:28.969184Z,29980.32,1653027988.969184
06:26:32.859046Z,29978.3,1653027992.859046
06:26:38.470942Z,29976.99,1653027998.470942
06:26:42.352751Z,29976.99,1653028002.352751
06:26:47.411559Z,29983.2,1653028007.411559
06:26:53.963421Z,29964.91,1653028013.963421
06:26:57.728308Z,29965.54,1653028017.728308
06:27:03.316372Z,29962.38,1653028023.316372
06:27:08.181555Z,29966.39,1653028028.181555
06:27:14.046675Z,29988.35,1653028034.046675
06:27:16.649572Z,29996.25,1653028036.649572
06:27:24.275871Z,29969.01,1653028044.275871
06:27:27.779830Z,29964.37,1653028047.77983
06:27:34.215665Z,29969.18,1653028054.215665
06:27:38.873328Z,29973.71,1653028058.873328
06:27:42.969162Z,29970.1,1653028062.969162
06:27:48.682191Z,29968.28,1653028068.682191
06:27:53.049188Z,29978.3,1653028073.049188
06:27:57.788945Z,29978.19,1653028077.788945
06:28:03.676747Z,29969.52,1653028083.676747
06:28:07.582810Z,29969.04,1653028087.58281
06:28:14.178880Z,29961.68,1653028094.17888
06:28:17.782033Z,29946.89,1653028097.782033
06:28:23.783376Z,29944.18,1653028103.783376
06:28:28.018180Z,29937.25,1653028108.01818
06:28:33.361107Z,29943.99,1653028113.361107
06:28:38.345299Z,29950.43,1653028118.345299
06:28:43.932706Z,29935.59,1653028123.932706
06:28:49.826254Z,29926.81,1653028129.826254
06:28:53.820793Z,29928.63,1653028133.820793
06:28:59.846782Z,29932.01,1653028139.846782
06:29:02.820733Z,29931,1653028142.820733
06:29:08.178803Z,29930.67,1653028148.178803
06:29:14.644902Z,29930.3,1653028154.644902
06:29:18.118357Z,29925.03,1653028158.118357
06:29:23.394625Z,29928.7,1653028163.394625
06:29:29.974269Z,29921.08,1653028169.974269
06:29:33.379654Z,29919.64,1653028173.379654
06:29:39.034368Z,29927.79,1653028179.034368
06:29:45.065216Z,29916.06,1653028185.065216
06:29:48.693330Z,29919.18,1653028188.69333
06:29:54.361054Z,29927.93,1653028194.361054
06:29:59.608600Z,29951.89,1653028199.6086
06:30:04.828543Z,29928.94,1653028204.828543
06:30:08.534632Z,29920.33,1653028208.534632
06:30:14.692460Z,29925.1,1653028214.69246
06:30:19.378469Z,29930.85,1653028219.378469
06:30:23.581111Z,29914.33,1653028223.581111
06:30:29.600078Z,29916.84,1653028229.600078
06:30:33.944387Z,29913.19,1653028233.944387
06:30:39.821180Z,29902.01,1653028239.82118
06:30:44.171106Z,29888.93,1653028244.171106
06:30:49.623978Z,29889.61,1653028249.623978
06:30:54.915173Z,29855.76,1653028254.915173
06:30:58.914815Z,29866.41,1653028258.914815
06:31:05.601130Z,29824.31,1653028265.60113
06:31:10.667809Z,29845.36,1653028270.667809
06:31:15.246479Z,29818.43,1653028275.246479
06:31:20.891021Z,29832.7,1653028280.891021
06:31:25.055914Z,29820.46,1653028285.055914
06:31:30.783744Z,29833.09,1653028290.783744
06:31:34.883798Z,29855.39,1653028294.883798
06:31:39.338520Z,29874.4,1653028299.33852
06:31:45.156459Z,29859.81,1653028305.156459
06:31:51.061379Z,29854.99,1653028311.061379
06:31:55.129808Z,29860.7,1653028315.129808
06:32:00.554961Z,29856.2,1653028320.554961
06:32:05.043098Z,29859.9,1653028325.043098
06:32:10.487720Z,29848.76,1653028330.48772
06:32:15.727277Z,29836.54,1653028335.727277
06:32:19.965721Z,29824.89,1653028339.965721
06:32:25.916417Z,29811.59,1653028345.916417
06:32:28.831979Z,29813.91,1653028348.831979
06:32:36.120193Z,29809.27,1653028356.120193
06:32:39.576183Z,29824.19,1653028359.576183
06:32:46.332597Z,29826.13,1653028366.332597
06:32:49.620112Z,29831.15,1653028369.620112
06:32:56.369174Z,29834.78,1653028376.369174
06:32:59.285708Z,29846.01,1653028379.285708
06:33:06.005870Z,29838.93,1653028386.00587
06:33:09.834921Z,29843.7,1653028389.834921
06:33:14.967650Z,29852.01,1653028394.96765
06:33:19.656013Z,29851.39,1653028399.656013
06:33:25.733966Z,29855.82,1653028405.733966
06:33:28.956013Z,29852.28,1653028408.956013
06:33:36.210955Z,29861.37,1653028416.210955
06:33:39.883353Z,29867.36,1653028419.883353
06:33:46.878675Z,29878.51,1653028426.878675
06:33:50.843205Z,29867.96,1653028430.843205
06:33:56.786436Z,29845.85,1653028436.786436
06:34:00.546819Z,29851.9,1653028440.546819
06:34:06.725815Z,29868.39,1653028446.725815
06:34:10.569896Z,29871.64,1653028450.569896
06:34:17.107070Z,29854.14,1653028457.10707
06:34:21.045156Z,29865.52,1653028461.045156
06:34:27.095574Z,29872.17,1653028467.095574
06:34:30.544138Z,29868.55,1653028470.544138
06:34:36.678365Z,29861.35,1653028476.678365
06:34:40.269462Z,29855.36,1653028480.269462
06:34:46.627441Z,29861.68,1653028486.627441
06:34:50.640484Z,29870.06,1653028490.640484
06:34:57.306158Z,29859.64,1653028497.306158
06:35:00.503234Z,29859.16,1653028500.503234
06:35:06.826785Z,29864.25,1653028506.826785
06:35:10.528378Z,29858.12,1653028510.528378
06:35:16.145451Z,29863.09,1653028516.145451
06:35:20.551860Z,29854.06,1653028520.55186
06:35:26.528113Z,29859.48,1653028526.528113
06:35:30.866367Z,29861.15,1653028530.866367
06:35:37.234034Z,29861.1,1653028537.234034
06:35:40.777521Z,29858.24,1653028540.777521
06:35:45.801434Z,29848.11,1653028545.801434
06:35:50.573710Z,29876.26,1653028550.57371
06:35:55.866330Z,29891.62,1653028555.86633
06:36:01.991527Z,29898.86,1653028561.991527
06:36:07.197163Z,29894.6,1653028567.197163
06:36:11.867165Z,29883.27,1653028571.867165
06:36:17.243051Z,29889.82,1653028577.243051
06:36:21.846807Z,29884.87,1653028581.846807
06:36:27.367742Z,29877.57,1653028587.367742
06:36:32.123191Z,29871.26,1653028592.123191
06:36:37.609458Z,29864.53,1653028597.609458
06:36:42.019169Z,29865.09,1653028602.019169
06:36:47.744472Z,29876.75,1653028607.744472
06:36:52.210461Z,29875.52,1653028612.210461
06:36:57.674442Z,29888.62,1653028617.674442
06:37:00.074754Z,29877.09,1653028620.074754
06:37:07.467770Z,29882.88,1653028627.46777
06:37:11.538390Z,29888.36,1653028631.53839
06:37:17.230806Z,29880.81,1653028637.230806
06:37:22.265858Z,29882.86,1653028642.265858
06:37:27.739541Z,29875.18,1653028647.739541
06:37:31.634807Z,29876.57,1653028651.634807
06:37:37.738145Z,29843.4,1653028657.738145
06:37:42.209471Z,29838.34,1653028662.209471
06:37:47.494499Z,29840.03,1653028667.494499
06:37:50.033396Z,29837.88,1653028670.033396
06:37:57.471170Z,29842.26,1653028677.47117
06:38:01.468481Z,29839.52,1653028681.468481
06:38:08.109955Z,29833.16,1653028688.109955
06:38:13.409293Z,29829.97,1653028693.409293
06:38:17.908835Z,29838.95,1653028697.908835
06:38:23.727398Z,29860.07,1653028703.727398
06:38:27.394045Z,29883.18,1653028707.394045
06:38:33.035427Z,29864.93,1653028713.035427
06:38:37.700192Z,29871.72,1653028717.700192
06:38:43.469713Z,29866.9,1653028723.469713
06:38:45.635293Z,29867.87,1653028725.635293
06:38:52.833396Z,29861.72,1653028732.833396
06:38:57.115967Z,29861.51,1653028737.115967
06:39:03.489002Z,29859.51,1653028743.489002
06:39:07.605891Z,29870.33,1653028747.605891
06:39:11.945831Z,29857.44,1653028751.945831
06:39:17.841051Z,29860.87,1653028757.841051
06:39:22.514475Z,29862.36,1653028762.514475
06:39:27.189393Z,29860.31,1653028767.189393
06:39:33.853453Z,29863.39,1653028773.853453
06:39:37.471926Z,29869.24,1653028777.471926
06:39:42.957759Z,29866.21,1653028782.957759
06:39:48.753990Z,29868.99,1653028788.75399
06:39:51.706912Z,29879.52,1653028791.706912
06:39:58.012544Z,29872.95,1653028798.012544
06:40:02.912528Z,29872.94,1653028802.912528
06:40:08.476377Z,29888.04,1653028808.476377
06:40:10.706169Z,29888.03,1653028810.706169
06:40:18.501632Z,29883.57,1653028818.501632
06:40:22.022131Z,29882.94,1653028822.022131
06:40:29.021808Z,29883.66,1653028829.021808
06:40:32.353595Z,29883.71,1653028832.353595
06:40:38.491883Z,29882.8,1653028838.491883
06:40:44.389312Z,29876.4,1653028844.389312
06:40:47.729531Z,29876.5,1653028847.729531
06:40:54.878798Z,29873.71,1653028854.878798
06:40:58.538804Z,29876.7,1653028858.538804
06:41:04.660723Z,29872.64,1653028864.660723
06:41:07.609975Z,29874.1,1653028867.609975
06:41:13.802054Z,29877.05,1653028873.802054
06:41:18.762833Z,29881.87,1653028878.762833
06:41:23.829623Z,29889.33,1653028883.829623
06:41:28.963123Z,29887.03,1653028888.963123
06:41:33.205398Z,29879.65,1653028893.205398
06:41:39.635807Z,29893.06,1653028899.635807
06:41:43.598040Z,29895.55,1653028903.59804
06:41:48.604734Z,29888.91,1653028908.604734
06:41:54.254093Z,29880.3,1653028914.254093
06:41:59.738507Z,29878.7,1653028919.738507
06:42:04.191263Z,29878.7,1653028924.191263
06:42:10.132624Z,29883.77,1653028930.132624
06:42:12.938546Z,29887.24,1653028932.938546
06:42:19.588506Z,29882.73,1653028939.588506
06:42:25.173834Z,29889.38,1653028945.173834
06:42:26.892782Z,29891.07,1653028946.892782
06:42:34.540956Z,29889.57,1653028954.540956
06:42:38.742324Z,29902.74,1653028958.742324
06:42:45.020154Z,29906.99,1653028965.020154
06:42:48.870703Z,29911.65,1653028968.870703
06:42:54.052385Z,29921.5,1653028974.052385
06:42:59.929576Z,29919.69,1653028979.929576
06:43:02.762304Z,29919.17,1653028982.762304
06:43:09.889533Z,29925.75,1653028989.889533
06:43:14.610639Z,29917.38,1653028994.610639
06:43:19.549553Z,29922.81,1653028999.549553
06:43:25.166489Z,29920.27,1653029005.166489
06:43:29.939513Z,29920.47,1653029009.939513
06:43:34.958181Z,29921.23,1653029014.958181
06:43:39.956340Z,29916.32,1653029019.95634
06:43:45.651751Z,29918.43,1653029025.651751
06:43:51.119479Z,29912.41,1653029031.119479
06:43:55.154100Z,29909.95,1653029035.1541
06:44:00.907267Z,29907.64,1653029040.907267
06:44:05.455301Z,29898.4,1653029045.455301
06:44:09.849687Z,29905.74,1653029049.849687
06:44:16.055788Z,29903.14,1653029056.055788
06:44:20.500032Z,29909.77,1653029060.500032
06:44:24.850390Z,29909.33,1653029064.85039
06:44:29.514196Z,29907.34,1653029069.514196
06:44:35.039141Z,29901.24,1653029075.039141
06:44:40.830319Z,29906.99,1653029080.830319
06:44:44.789483Z,29906.71,1653029084.789483
06:44:50.663555Z,29903.26,1653029090.663555
06:44:54.774060Z,29899.56,1653029094.77406
06:45:00.885333Z,29895.85,1653029100.885333
06:45:05.133588Z,29896.57,1653029105.133588
06:45:11.387111Z,29903.53,1653029111.387111
06:45:13.522986Z,29893.13,1653029113.522986
06:45:19.875611Z,29893.28,1653029119.875611
06:45:25.448339Z,29893.28,1653029125.448339
06:45:28.876068Z,29893.28,1653029128.876068
06:45:34.746138Z,29893.28,1653029134.746138
06:45:41.117761Z,29885.86,1653029141.117761
06:45:45.453896Z,29884.22,1653029145.453896
06:45:50.550774Z,29884.53,1653029150.550774
06:45:56.759456Z,29884.18,1653029156.759456
06:46:00.383895Z,29883.75,1653029160.383895
06:46:06.761501Z,29883.67,1653029166.761501
06:46:11.281010Z,29886.65,1653029171.28101
06:46:17.002985Z,29882.11,1653029177.002985
06:46:19.313308Z,29874.24,1653029179.313308
06:46:26.724299Z,29869.13,1653029186.724299
06:46:30.302497Z,29865.38,1653029190.302497
06:46:36.961770Z,29862.83,1653029196.96177
06:46:40.953789Z,29880.01,1653029200.953789
06:46:45.960942Z,29879.18,1653029205.960942
06:46:50.840441Z,29863.27,1653029210.840441
06:46:56.627184Z,29863.04,1653029216.627184
06:47:00.852606Z,29855.75,1653029220.852606
06:47:06.579201Z,29862.13,1653029226.579201
06:47:09.085247Z,29860.11,1653029229.085247
06:47:17.305047Z,29850.2,1653029237.305047
06:47:20.126940Z,29857.54,1653029240.12694
06:47:26.379284Z,29853.53,1653029246.379284
06:47:31.107685Z,29856.89,1653029251.107685
06:47:36.663781Z,29867.38,1653029256.663781
06:47:39.175283Z,29865.39,1653029259.175283
06:47:45.646933Z,29859.37,1653029265.646933
06:47:51.148743Z,29862.86,1653029271.148743
06:47:56.875623Z,29864.32,1653029276.875623
06:48:02.551903Z,29854.29,1653029282.551903
06:48:06.922316Z,29848.39,1653029286.922316
06:48:12.608424Z,29846.14,1653029292.608424
06:48:16.745608Z,29841.5,1653029296.745608
06:48:22.003164Z,29841.23,1653029302.003164
06:48:26.542941Z,29843.44,1653029306.542941
06:48:33.002113Z,29851.13,1653029313.002113
06:48:35.922888Z,29851.2,1653029315.922888
06:48:42.015988Z,29854.98,1653029322.015988
06:48:46.419684Z,29855.35,1653029326.419684
06:48:51.442411Z,29840.59,1653029331.442411
06:48:56.914777Z,29847.87,1653029336.914777
06:49:02.025886Z,29843.31,1653029342.025886
06:49:06.235994Z,29842.13,1653029346.235994
06:49:12.721669Z,29858.48,1653029352.721669
06:49:17.185455Z,29853.95,1653029357.185455
06:49:23.274416Z,29849.63,1653029363.274416
06:49:26.881478Z,29861.62,1653029366.881478
06:49:32.761865Z,29865.13,1653029372.761865
06:49:34.821086Z,29864.48,1653029374.821086
06:49:43.111837Z,29861.5,1653029383.111837
06:49:47.406047Z,29859.48,1653029387.406047
06:49:52.414756Z,29863.98,1653029392.414756
06:49:56.827256Z,29869.71,1653029396.827256
06:50:02.902042Z,29873.38,1653029402.902042
06:50:06.569460Z,29869.47,1653029406.56946
06:50:11.495350Z,29860.16,1653029411.49535
06:50:18.632021Z,29863.24,1653029418.632021
06:50:22.001589Z,29870.98,1653029422.001589
06:50:28.347345Z,29872.28,1653029428.347345
06:50:30.059540Z,29871.55,1653029430.05954
06:50:38.546777Z,29882.03,1653029438.546777
06:50:42.776409Z,29882.67,1653029442.776409
06:50:45.653201Z,29883.65,1653029445.653201
06:50:52.703931Z,29883.63,1653029452.703931
06:50:58.319030Z,29877.94,1653029458.31903
06:51:02.837358Z,29875.05,1653029462.837358
06:51:08.504039Z,29866.81,1653029468.504039
06:51:12.821371Z,29864.41,1653029472.821371
06:51:18.367550Z,29876.54,1653029478.36755
06:51:22.353633Z,29863.96,1653029482.353633
06:51:28.176368Z,29860.24,1653029488.176368
06:51:33.137549Z,29863.74,1653029493.137549
06:51:38.860549Z,29861.67,1653029498.860549
06:51:42.818284Z,29857.55,1653029502.818284
06:51:48.570132Z,29859.37,1653029508.570132
06:51:52.666376Z,29868.37,1653029512.666376
06:51:58.141275Z,29864.29,1653029518.141275
06:52:02.861291Z,29863.93,1653029522.861291
06:52:08.590629Z,29857.87,1653029528.590629
06:52:12.611050Z,29856.97,1653029532.61105
06:52:18.483786Z,29866.49,1653029538.483786
06:52:21.810470Z,29863.07,1653029541.81047
06:52:27.835137Z,29853.58,1653029547.835137
06:52:32.923313Z,29854.1,1653029552.923313
06:52:37.569268Z,29866.2,1653029557.569268
06:52:43.002626Z,29864.75,1653029563.002626
06:52:47.683060Z,29864.06,1653029567.68306
06:52:52.237961Z,29870.09,1653029572.237961
06:52:56.909980Z,29869.39,1653029576.90998
06:53:04.138547Z,29863.69,1653029584.138547
06:53:08.012472Z,29863.71,1653029588.012472
06:53:13.901901Z,29867.03,1653029593.901901
06:53:19.833535Z,29865.88,1653029599.833535
06:53:23.269937Z,29871.7,1653029603.269937
06:53:27.902156Z,29872.57,1653029607.902156
06:53:34.622093Z,29882.06,1653029614.622093
06:53:39.058185Z,29872.36,1653029619.058185
06:53:44.025256Z,29866.12,1653029624.025256
06:53:49.290900Z,29861.13,1653029629.2909
06:53:53.932777Z,29859.49,1653029633.932777
06:53:58.400270Z,29858.13,1653029638.40027
06:54:03.762178Z,29859.46,1653029643.762178
06:54:09.893167Z,29867.05,1653029649.893167
06:54:13.834198Z,29863.14,1653029653.834198
06:54:18.018252Z,29869.39,1653029658.018252
06:54:25.102095Z,29872.6,1653029665.102095
06:54:28.025952Z,29875.26,1653029668.025952
06:54:35.097215Z,29877.91,1653029675.097215
06:54:38.952177Z,29892.75,1653029678.952177
06:54:45.048546Z,29893.94,1653029685.048546
06:54:48.668851Z,29891.82,1653029688.668851
06:54:54.406328Z,29903.96,1653029694.406328
06:54:59.177175Z,29897.8,1653029699.177175
06:55:05.403527Z,29893.94,1653029705.403527
06:55:08.643483Z,29901.63,1653029708.643483
06:55:13.899832Z,29894.63,1653029713.899832
06:55:15.701046Z,29899.15,1653029715.701046
06:55:23.173325Z,29903.58,1653029723.173325
06:55:29.024480Z,29901.26,1653029729.02448
06:55:34.525447Z,29894.32,1653029734.525447
06:55:38.726163Z,29905.95,1653029738.726163
06:55:44.900478Z,29899.07,1653029744.900478
06:55:50.716968Z,29907.61,1653029750.716968
06:55:54.111281Z,29904.95,1653029754.111281
06:55:59.490072Z,29911.8,1653029759.490072
06:56:05.496154Z,29910.27,1653029765.496154
06:56:09.626638Z,29915.84,1653029769.626638
06:56:15.614133Z,29910.51,1653029775.614133
06:56:20.516964Z,29904.02,1653029780.516964
06:56:24.765280Z,29915.14,1653029784.76528
06:56:31.042613Z,29919.11,1653029791.042613
06:56:34.853157Z,29928.34,1653029794.853157
06:56:40.454538Z,29938.28,1653029800.454538
06:56:44.269231Z,29938.15,1653029804.269231
06:56:49.425986Z,29932.1,1653029809.425986
06:56:55.596632Z,29937.7,1653029815.596632
06:56:59.133971Z,29936.35,1653029819.133971
06:57:05.861407Z,29939.12,1653029825.861407
06:57:09.810052Z,29936.34,1653029829.810052
06:57:15.591408Z,29921.18,1653029835.591408
06:57:19.183954Z,29923.75,1653029839.183954
06:57:25.818569Z,29925.9,1653029845.818569
06:57:29.276937Z,29922.78,1653029849.276937
06:57:36.369357Z,29912.16,1653029856.369357
06:57:39.467136Z,29919.66,1653029859.467136
06:57:45.471783Z,29921.52,1653029865.471783
06:57:49.392137Z,29926.91,1653029869.392137
06:57:56.303380Z,29928.74,1653029876.30338
06:58:00.174283Z,29929.95,1653029880.174283
06:58:04.962658Z,29932.24,1653029884.962658
06:58:10.976337Z,29934.54,1653029890.976337
06:58:15.665414Z,29946.91,1653029895.665414
06:58:20.898437Z,29944.11,1653029900.898437
06:58:25.861249Z,29945.4,1653029905.861249
06:58:31.420192Z,29944.89,1653029911.420192
06:58:35.051719Z,29944.89,1653029915.051719
06:58:41.935155Z,29936.82,1653029921.935155
06:58:45.092837Z,29943.28,1653029925.092837
06:58:51.698523Z,29958.3,1653029931.698523
06:58:56.683539Z,29952.15,1653029936.683539
06:59:00.287375Z,29953.3,1653029940.287375
06:59:05.854080Z,29957.59,1653029945.85408
06:59:12.393402Z,29970.23,1653029952.393402
06:59:16.023906Z,29965.89,1653029956.023906
06:59:22.148019Z,29958.71,1653029962.148019
06:59:26.186114Z,29960.6,1653029966.186114
06:59:32.151097Z,29977.14,1653029972.151097
06:59:36.042970Z,29972.13,1653029976.04297
06:59:41.780861Z,29980.54,1653029981.780861
06:59:45.585768Z,29980.76,1653029985.585768
06:59:52.147658Z,29974.59,1653029992.147658
06:59:55.426710Z,29974.38,1653029995.42671
07:00:01.899821Z,29959.29,1653030001.899821
07:00:05.697284Z,29952.34,1653030005.697284
07:00:11.987347Z,29964.42,1653030011.987347
07:00:15.555756Z,29963.76,1653030015.555756
07:00:22.225747Z,29971.13,1653030022.225747
07:00:27.674882Z,29969.12,1653030027.674882
07:00:32.094987Z,29976.86,1653030032.094987
07:00:37.794645Z,29996.9,1653030037.794645
07:00:41.981139Z,29989.88,1653030041.981139
07:00:47.908736Z,29989.27,1653030047.908736
07:00:51.856724Z,29996.97,1653030051.856724
07:00:57.593484Z,29981.96,1653030057.593484
07:01:01.855541Z,29982.63,1653030061.855541
07:01:07.613031Z,29991.26,1653030067.613031
07:01:11.903684Z,29996.24,1653030071.903684
07:01:17.889299Z,30000,1653030077.889299
07:01:22.313896Z,30000.04,1653030082.313896
07:01:27.277324Z,30004.75,1653030087.277324
07:01:31.362934Z,30003.19,1653030091.362934
07:01:36.518155Z,30003.9,1653030096.518155
07:01:41.758Z,30003.94,1653030101.000758
07:01:47.279233Z,29999.17,1653030107.279233
07:01:51.719915Z,29998.92,1653030111.719915
07:01:57.591409Z,29996.23,1653030117.591409
07:02:02.721619Z,29976.45,1653030122.721619
07:02:06.514941Z,29972.73,1653030126.514941
07:02:12.849306Z,29970.12,1653030132.849306
07:02:18.317556Z,29973.22,1653030138.317556
07:02:22.004649Z,29971.76,1653030142.004649
07:02:25.329713Z,29971.2,1653030145.329713
07:02:30.919901Z,29959.65,1653030150.919901
07:02:37.522896Z,29953.33,1653030157.522896
07:02:41.598071Z,29951.58,1653030161.598071
07:02:48.609614Z,29956.33,1653030168.609614
07:02:53.831424Z,29965.41,1653030173.831424
